time,date,Machine,SampleID,Remove,A,Ci,VPDleaf,Tair,Tleaf,TBlk,CO2r,CO2s,H2Or,H2Os,RHs,flow,Qin,Patm
10:54:10,20200214,Lindsey,BNL17587,YES,7.79,1259.51,1.2,31.36,31.02,31.38,1400.06,1390.2,31.82,33.26,72.1,600.01,600,99.58
10:56:11,20200214,Lindsey,BNL17587,YES,7.24,1655.13,1.19,31.35,31.01,31.28,1800.03,1790.25,31.89,33.27,72.1,600.01,600,99.58
19:09:54,20200214,Bernie,BNL17588,NO,-0.64,57.4,1.26,28.92,31.11,28.08,49.93,50.59,31.06,33.01,81.8,499.7,1799,99.18
19:08:24,20200214,Bernie,BNL17588,NO,0.57,89.6,1.28,28.91,31.12,28.08,100.11,99.24,31.08,32.93,81.6,499.8,1799,99.18
19:07:00,20200214,Bernie,BNL17588,NO,1.8,120,1.27,28.88,31.07,28.08,150.1,147.68,31.09,32.85,81.6,499.8,1799,99.18
19:05:30,20200214,Bernie,BNL17588,NO,3.89,186,1.24,28.81,30.94,28.08,249.98,244.87,31.08,32.79,81.8,499.8,1801,99.19
19:04:07,20200214,Bernie,BNL17588,NO,5.11,217,1.21,28.65,30.83,27.96,299.87,293.22,31.1,32.8,82.6,499.8,1800,99.19
18:58:45,20200214,Bernie,BNL17588,YES,7.94,272,1.28,28.54,31.18,27.12,400.13,389.88,31.21,33,83.6,499.7,1801,99.19
19:00:23,20200214,Bernie,BNL17588,YES,7.63,276,1.22,28.21,30.87,26.95,400.1,390.26,31.21,32.88,84.9,499.7,1801,99.19
19:02:45,20200214,Bernie,BNL17588,NO,7.53,281,1.18,28.39,30.72,27.55,399.98,390.26,31.14,32.83,83.9,499.8,1800,99.19
19:28:57,20200214,Bernie,BNL17588,YES,4.62,291,1.29,28.14,31.05,26.83,400,393.95,31.38,32.6,84.5,499.7,1801,99.15
19:11:34,20200214,Bernie,BNL17588,YES,7.85,293,1.26,28.94,31.13,28.08,400.06,389.78,31.03,33.16,82.1,499.8,1799,99.18
19:14:18,20200214,Bernie,BNL17588,NO,8.1,294,1.23,28.82,31.01,27.92,400.09,389.48,30.95,33.14,82.6,499.7,1800,99.17
19:12:56,20200214,Bernie,BNL17588,YES,7.93,295,1.25,28.89,31.12,27.91,400.16,389.76,30.98,33.18,82.3,499.7,1800,99.17
18:22:10,20200214,Bernie,BNL17588,YES,1.99,305,1.49,29.74,31.5,30.89,403.03,400.37,31.06,31.73,76.1,499.8,1800,99.24
19:16:10,20200214,Bernie,BNL17588,NO,9.67,345,1.25,28.83,31.07,27.92,474.97,462.35,30.97,33.1,82.4,499.8,1801,99.17
19:17:57,20200214,Bernie,BNL17588,NO,11.2,415,1.27,28.83,31.12,27.81,575.07,560.39,30.98,33.02,82.3,499.8,1799,99.17
19:19:48,20200214,Bernie,BNL17588,NO,12.2,490,1.27,28.75,31.1,27.77,674.82,658.81,30.99,32.92,82.3,499.8,1799,99.16
19:21:20,20200214,Bernie,BNL17588,NO,13.4,583,1.29,28.74,31.15,27.77,799.94,782.4,31,32.82,82.1,499.8,1800,99.16
19:23:20,20200214,Bernie,BNL17588,NO,13.9,753,1.31,28.74,31.13,27.77,1000.3,981.87,31,32.68,81.8,499.8,1799,99.16
19:25:18,20200214,Bernie,BNL17588,NO,15.3,1090,1.33,28.51,31.19,27.2,1399.98,1379.53,31.09,32.58,82.6,499.8,1799,99.15
19:27:13,20200214,Bernie,BNL17588,NO,16.1,1440,1.3,28.18,31.07,26.84,1799.94,1778.09,31.22,32.56,84.2,499.7,1799,99.15
19:53:25,20200214,Derek,BNL17589,NO,-0.81,60.6,1.69,27.51,30.84,26.23,50.07,50.92,25.7,28.06,75.4,499.7,1800,99.1
19:52:03,20200214,Derek,BNL17589,NO,0.06,95.8,1.71,27.54,30.91,26.24,99.72,99.42,25.7,28.01,75.1,499.7,1799,99.1
19:50:41,20200214,Derek,BNL17589,NO,1.15,127,1.71,27.51,30.88,26.24,149.87,148.15,25.67,27.92,75,499.7,1800,99.1
19:49:19,20200214,Derek,BNL17589,NO,2.89,196,1.71,27.36,30.85,26.1,250.03,246,25.66,27.88,75.6,499.7,1800,99.1
19:47:57,20200214,Derek,BNL17589,NO,3.97,226,1.73,27.27,30.89,25.72,300.12,294.69,25.65,27.84,75.9,499.7,1800,99.1
19:43:03,20200214,Derek,BNL17589,YES,5.72,292,1.89,28.71,31.55,27.62,399.92,392.09,25.51,27.89,69.9,499.7,1799,99.11
19:46:35,20200214,Derek,BNL17589,NO,5.66,295,1.76,27.37,31.03,25.72,400.04,392.36,25.62,27.84,75.4,499.7,1800,99.1
19:45:13,20200214,Derek,BNL17589,YES,5.56,297,1.81,27.78,31.26,26.15,400.04,392.43,25.58,27.89,73.8,499.7,1801,99.11
19:58:07,20200214,Derek,BNL17589,NO,5.8,309,1.69,28.07,30.86,27.18,400.01,391.99,25.51,28.13,73.2,499.7,1800,99.09
19:55:23,20200214,Derek,BNL17589,YES,5.63,311,1.68,27.93,30.87,27.02,400.25,392.46,25.63,28.19,73.9,499.7,1801,99.1
19:56:45,20200214,Derek,BNL17589,YES,5.67,311,1.69,27.98,30.87,27.02,400.1,392.23,25.58,28.2,73.7,499.7,1801,99.09
20:12:21,20200214,Derek,BNL17589,YES,3.19,334,1.84,28.38,31.06,27.56,399.6,394.84,24.81,27.1,69.2,499.7,1800,99.08
19:09:47,20200214,Derek,BNL17589,YES,0.68,353,2.54,31.22,33.3,29.97,400.78,399.51,25.13,26.23,56.7,499.7,1799,99.17
19:59:43,20200214,Derek,BNL17589,NO,6.93,365,1.72,28.32,30.94,27.57,475.03,465.45,25.42,28.04,71.9,499.7,1799,99.09
20:01:16,20200214,Derek,BNL17589,NO,8.28,440,1.74,28.36,30.98,27.56,575.07,563.63,25.33,27.91,71.4,499.7,1801,99.1
20:02:41,20200214,Derek,BNL17589,NO,9.23,521,1.75,28.36,30.95,27.56,674.79,661.99,25.25,27.78,71.1,499.7,1800,99.1
20:04:09,20200214,Derek,BNL17589,NO,9.88,631,1.75,28.36,30.93,27.56,800.35,786.46,25.15,27.65,70.7,499.7,1799,99.1
20:06:16,20200214,Derek,BNL17589,NO,10.7,806,1.79,28.38,30.99,27.56,1000.13,984.8,25.04,27.48,70.2,499.7,1799,99.09
20:08:38,20200214,Derek,BNL17589,NO,12.3,1160,1.83,28.42,31.1,27.56,1400.17,1381.99,24.94,27.36,69.7,499.7,1799,99.09
20:11:00,20200214,Derek,BNL17589,NO,14.8,1500,1.84,28.39,31.06,27.56,1799.59,1777.58,24.83,27.16,69.3,499.7,1800,99.08
14:19:06,20200214,Lindsey,BNL17590,NO,-0.7,80.26,1.22,30.95,31.04,32.42,49.94,51.28,32.29,33.19,73.5,300.44,1400,99.36
14:17:50,20200214,Lindsey,BNL17590,NO,-0.51,91.78,1.17,30.86,30.94,32.41,75.07,76,32.25,33.36,74.2,300.45,1400,99.36
14:16:32,20200214,Lindsey,BNL17590,NO,-0.33,111.57,1.19,30.89,31.02,32.37,99.97,100.53,32.42,33.39,74.2,300.45,1400,99.37
14:15:09,20200214,Lindsey,BNL17590,NO,0.05,144.8,1.21,30.94,31.03,32.34,150,149.73,32.14,33.22,73.6,300.45,1400,99.37
14:13:42,20200214,Lindsey,BNL17590,NO,0.7,193.11,1.21,30.91,31,32.35,224.97,223.33,32.1,33.15,73.5,300.45,1400,99.37
14:12:15,20200214,Lindsey,BNL17590,NO,1.35,241.81,1.2,30.87,30.96,32.36,299.99,296.97,32.14,33.19,73.8,300.45,1400,99.37
14:10:47,20200214,Lindsey,BNL17590,NO,2.38,298.14,1.21,30.92,31.01,32.35,400.02,394.83,32.16,33.2,73.6,300.45,1400,99.37
14:09:46,20200214,Lindsey,BNL17590,YES,2.38,299.1,1.22,30.92,31.02,32.35,399.94,394.76,32.08,33.13,73.5,300.45,1400,99.38
14:21:48,20200214,Lindsey,BNL17590,YES,2.4,300.76,1.2,30.94,30.99,32.46,400,394.76,32.14,33.21,73.5,300.44,1400,99.35
14:22:48,20200214,Lindsey,BNL17590,NO,2.43,304.74,1.2,30.97,31.03,32.46,400.03,394.71,32.22,33.35,73.7,300.45,1400,99.35
14:20:47,20200214,Lindsey,BNL17590,YES,2.48,311.71,1.2,30.93,31,32.46,400.05,394.57,31.94,33.21,73.6,300.44,1400,99.35
14:37:50,20200214,Lindsey,BNL17590,YES,1.62,327.61,1.17,30.86,30.97,32.85,400.12,396.48,32.47,33.47,74.4,300.44,1400,99.33
14:24:30,20200214,Lindsey,BNL17590,NO,3.15,349.21,1.21,30.95,31.05,32.51,475.05,468.23,32.16,33.27,73.6,300.44,1400,99.35
14:26:03,20200214,Lindsey,BNL17590,NO,3.97,422.02,1.19,30.87,30.99,32.61,575.04,566.45,32.19,33.32,74.1,300.44,1400,99.35
14:27:47,20200214,Lindsey,BNL17590,NO,4.55,497.26,1.2,30.84,30.98,32.74,675.04,665.19,32.11,33.23,74,300.44,1400,99.34
14:29:48,20200214,Lindsey,BNL17590,NO,5.14,581.52,1.21,30.93,31.04,32.8,799.97,788.86,32.17,33.21,73.6,300.44,1400,99.34
14:31:48,20200214,Lindsey,BNL17590,NO,5.86,758.9,1.2,30.85,30.97,32.87,999.93,987.12,32.14,33.22,73.9,300.44,1400,99.34
14:33:49,20200214,Lindsey,BNL17590,NO,6.93,1106.34,1.21,30.94,31.01,32.9,1400.06,1384.7,32.17,33.23,73.6,300.44,1400,99.33
14:35:49,20200214,Lindsey,BNL17590,NO,7.7,1459.3,1.2,30.94,30.98,32.86,1800.1,1782.82,32.21,33.23,73.6,300.44,1400,99.33
10:11:28,20200214,Mariano,BNL17591,NO,-0.02,49,1.19,28.56,30.98,27.83,49.86,49.77,31.37,33.51,84.7,500.7,1801,99.12
10:10:05,20200214,Mariano,BNL17591,NO,1.28,82.2,1.21,28.58,31.04,27.83,100.04,98.3,31.36,33.46,84.5,500.7,1800,99.12
10:08:42,20200214,Mariano,BNL17591,NO,2.33,118,1.21,28.58,31.04,27.83,150.07,146.96,31.35,33.4,84.4,500.7,1799,99.12
10:07:19,20200214,Mariano,BNL17591,NO,4.71,185,1.22,28.58,31.04,27.83,249.96,243.81,31.32,33.35,84.2,500.7,1800,99.12
10:05:56,20200214,Mariano,BNL17591,NO,5.79,220,1.22,28.59,31.06,27.83,300.2,292.65,31.31,33.33,84.1,500.7,1800,99.13
9:39:11,20200214,Mariano,BNL17591,YES,7.62,279,1.2,28.43,30.83,27.67,399.84,390.03,31.21,32.91,83.9,500.7,1800,99.17
10:03:06,20200214,Mariano,BNL17591,YES,7.59,289,1.25,28.68,31.14,27.77,400.09,390.21,31.28,33.23,83.4,500.7,1799,99.13
10:04:34,20200214,Mariano,BNL17591,NO,7.78,290,1.23,28.61,31.09,27.83,399.89,389.76,31.28,33.29,83.9,500.7,1800,99.13
10:16:14,20200214,Mariano,BNL17591,NO,8.63,296,1.18,28.64,31.13,27.83,400,388.74,31.63,33.92,85.3,500.7,1800,99.11
10:14:52,20200214,Mariano,BNL17591,YES,8.51,297,1.18,28.61,31.06,27.83,400.13,389.01,31.52,33.79,85.2,500.8,1800,99.11
10:13:28,20200214,Mariano,BNL17591,YES,8.31,298,1.18,28.58,31,27.83,400.16,389.31,31.43,33.66,85,500.7,1801,99.12
10:01:44,20200214,Mariano,BNL17591,YES,7.12,302,1.26,29.11,31.27,28.29,400.09,390.7,31.36,33.49,82,500.7,1801,99.13
10:17:52,20200214,Mariano,BNL17591,NO,10.6,340,1.18,28.55,31.1,27.67,474.94,461.17,31.69,33.84,85.6,500.8,1801,99.11
10:19:42,20200214,Mariano,BNL17591,NO,12.3,418,1.17,28.52,31.07,27.67,574.88,558.95,31.78,33.9,85.9,500.7,1800,99.1
10:21:11,20200214,Mariano,BNL17591,NO,13.5,498,1.18,28.53,31.11,27.67,674.47,656.83,31.84,33.93,85.9,500.7,1800,99.1
10:29:28,20200214,Mariano,BNL17591,YES,-9.42,505,1.18,28.52,31.11,27.67,395.43,405.88,31.95,33.94,86,500.7,1801,99.09
10:22:35,20200214,Mariano,BNL17591,NO,14.8,607,1.16,28.52,31.06,27.67,800.46,781.03,31.86,33.94,86,500.7,1800,99.1
10:24:25,20200214,Mariano,BNL17591,NO,15.6,791,1.16,28.49,31.02,27.67,999.71,979,31.86,33.9,86,500.7,1801,99.09
10:26:27,20200214,Mariano,BNL17591,NO,17.4,1160,1.14,28.47,30.95,27.68,1400.06,1376.35,31.86,33.87,86.1,500.7,1800,99.09
10:28:26,20200214,Mariano,BNL17591,NO,18.6,1540,1.16,28.49,31.02,27.68,1800.01,1774.03,31.88,33.9,86,500.7,1800,99.08
18:57:00,20200214,Andy,BNL17592,NO,-0.48,58.6,1.3,28.85,31.12,28.4,49.97,50.61,31.06,32.71,81.4,400.3,1500,99.18
18:55:38,20200214,Andy,BNL17592,NO,-0.01,97.6,1.32,29.07,31.19,28.64,99.72,99.57,31.01,32.67,80.3,400.2,1499,99.18
18:54:13,20200214,Andy,BNL17592,NO,0.61,134,1.3,29.07,31.09,28.76,149.68,148.51,30.97,32.6,80.1,400.2,1501,99.19
18:52:51,20200214,Andy,BNL17592,NO,1.71,208,1.3,29.07,31.05,28.75,249.94,246.99,30.96,32.52,79.9,400.2,1500,99.19
18:51:29,20200214,Andy,BNL17592,NO,2.5,238,1.34,29.24,31.22,28.8,300.15,295.92,30.97,32.53,79.1,400.2,1500,99.19
18:49:52,20200214,Andy,BNL17592,NO,3.59,315,1.38,29.88,31.44,29.61,400.16,394.1,31,32.69,76.7,400.2,1501,99.19
18:58:33,20200214,Andy,BNL17592,YES,3.92,315,1.26,28.81,31.03,28.4,400.11,393.54,31.18,32.86,82,400.3,1501,99.18
18:46:15,20200214,Andy,BNL17592,YES,3.56,316,1.28,29.06,31.01,28.81,399.69,393.72,31.04,32.6,80.2,400.2,1499,99.2
18:59:58,20200214,Andy,BNL17592,YES,3.62,321,1.24,28.78,30.95,28.4,399.92,393.81,31.15,32.83,82,400.2,1501,99.18
19:01:20,20200214,Andy,BNL17592,NO,3.63,322,1.23,28.76,30.87,28.4,400.11,393.99,31.14,32.8,82,400.3,1501,99.18
19:15:07,20200214,Andy,BNL17592,YES,2.24,346,1.28,29.04,30.99,28.76,399.99,395.95,30.93,32.6,80.2,400.3,1500,99.16
19:03:05,20200214,Andy,BNL17592,NO,4.54,381,1.22,28.97,30.88,28.76,474.9,467.26,31.11,32.84,81.1,400.2,1501,99.18
19:04:53,20200214,Andy,BNL17592,NO,5.12,466,1.23,29,30.9,28.75,574.9,566.22,31.08,32.8,80.9,400.2,1501,99.17
19:06:30,20200214,Andy,BNL17592,NO,5.63,554,1.24,29.01,30.92,28.76,674.96,665.34,31.06,32.78,80.8,400.2,1500,99.17
19:07:58,20200214,Andy,BNL17592,NO,5.88,672,1.25,29.03,30.95,28.76,800.1,789.87,31.05,32.78,80.7,400.2,1499,99.17
19:09:41,20200214,Andy,BNL17592,NO,6.29,859,1.25,29.03,30.97,28.76,1000.16,988.97,31.06,32.78,80.7,400.2,1499,99.17
19:11:36,20200214,Andy,BNL17592,NO,7.08,1230,1.25,29.04,30.98,28.75,1400.1,1387.01,31.1,32.82,80.8,400.2,1499,99.16
19:13:13,20200214,Andy,BNL17592,NO,7.51,1620,1.25,29.03,30.95,28.76,1800.4,1786.01,31.11,32.81,80.7,400.2,1499,99.16
21:34:23,20200214,Bernie,BNL17594,YES,-0.54,84.9,1.67,30.24,30.95,30.19,50.01,50.89,27.86,28.56,65.5,350.4,1001,99.08
21:33:02,20200214,Bernie,BNL17594,YES,0.04,93.9,1.67,30.24,30.98,30.19,99.91,99.77,27.93,28.58,65.5,350.4,1000,99.08
21:31:26,20200214,Bernie,BNL17594,YES,-0.1,153,1.68,30.25,31.01,30.19,149.85,149.93,28,28.61,65.6,350.4,1000,99.08
21:30:05,20200214,Bernie,BNL17594,YES,0.79,179,1.69,30.27,31.05,30.19,250,248.49,28.06,28.65,65.6,350.4,1000,99.08
21:28:35,20200214,Bernie,BNL17594,YES,0.81,226,1.69,30.29,31.1,30.19,300.1,298.53,28.12,28.71,65.7,350.4,1000,99.08
20:18:55,20200214,Bernie,BNL17594,YES,2.15,229,1.75,29.04,32.05,28.03,401.94,399.17,30.24,30.7,75.4,499.8,1797,99.08
21:27:14,20200214,Bernie,BNL17594,YES,1.7,250,1.69,30.3,31.1,30.19,399.86,396.7,28.17,28.75,65.7,350.4,1000,99.08
21:25:53,20200214,Bernie,BNL17594,YES,1.71,251,1.7,30.43,31.19,30.29,399.93,396.75,28.22,28.82,65.4,350.4,1000,99.08
21:36:23,20200214,Bernie,BNL17594,YES,2.16,255,1.67,30.23,30.92,30.19,399.82,395.81,27.76,28.52,65.5,350.4,1001,99.08
21:24:32,20200214,Bernie,BNL17594,YES,1.71,260,1.71,30.64,31.24,30.59,400.03,396.85,28.27,28.91,64.8,350.4,1000,99.07
21:37:45,20200214,Bernie,BNL17594,YES,1.98,275,1.66,30.22,30.91,30.19,399.93,396.21,27.71,28.53,65.5,350.4,1001,99.09
21:39:07,20200214,Bernie,BNL17594,YES,2.03,276,1.66,30.23,30.91,30.19,400.06,396.24,27.68,28.53,65.5,350.4,1001,99.09
21:40:56,20200214,Bernie,BNL17594,YES,2.56,316,1.68,30.25,30.97,30.19,475.02,470.22,27.66,28.51,65.3,350.4,1000,99.08
21:42:48,20200214,Bernie,BNL17594,YES,2.78,389,1.7,30.28,31.05,30.19,574.95,569.72,27.67,28.46,65.1,350.4,1000,99.08
21:53:38,20200214,Bernie,BNL17594,YES,-0.3,457,1.79,30.21,31.15,30.03,399.88,400.3,27.68,27.89,64.1,350.4,1000,99.08
21:44:21,20200214,Bernie,BNL17594,YES,3.05,458,1.71,30.28,31.05,30.19,675.07,669.34,27.65,28.4,65,350.4,1000,99.08
21:45:43,20200214,Bernie,BNL17594,YES,3.11,561,1.72,30.28,31.07,30.19,800.13,794.23,27.64,28.34,64.8,350.4,1000,99.08
21:47:35,20200214,Bernie,BNL17594,YES,2.89,732,1.74,30.29,31.11,30.19,1000.34,994.78,27.61,28.21,64.5,350.4,1000,99.08
21:49:50,20200214,Bernie,BNL17594,YES,3.43,946,1.77,30.29,31.12,30.19,1399.89,1393.43,27.59,28,64.1,350.4,1000,99.08
21:51:49,20200214,Bernie,BNL17594,YES,3.75,1120,1.79,30.29,31.14,30.19,1800.09,1793.11,27.59,27.89,63.8,350.4,1000,99.08
7:21:39,20200217,Mariano,BNL17595,YES,-0.44,69.1,1.23,27.44,29.91,26.82,49.77,50.39,29.73,30.38,82,399.6,1799,99.06
7:20:17,20200217,Mariano,BNL17595,YES,0.38,80.2,1.23,27.43,29.91,26.82,100.2,99.57,29.71,30.36,81.9,399.5,1800,99.06
7:18:14,20200217,Mariano,BNL17595,YES,0.83,107,1.24,27.44,29.92,26.82,150.09,148.75,29.7,30.33,81.8,399.5,1800,99.07
7:16:52,20200217,Mariano,BNL17595,YES,2.17,139,1.24,27.45,29.95,26.82,249.59,246.17,29.68,30.32,81.8,399.5,1800,99.07
7:15:12,20200217,Mariano,BNL17595,YES,3.07,143,1.25,27.46,29.96,26.82,300.58,295.78,29.64,30.28,81.6,399.5,1800,99.08
7:12:17,20200217,Mariano,BNL17595,YES,4.21,158,1.3,27.55,30.13,26.82,400.02,393.46,29.61,30.19,80.9,399.6,1800,99.08
7:13:38,20200217,Mariano,BNL17595,YES,4.18,182,1.27,27.48,30.01,26.81,399.87,393.34,29.62,30.25,81.4,399.5,1800,99.08
7:03:59,20200217,Mariano,BNL17595,YES,4.49,194,1.26,27.51,29.99,26.9,400.17,393.14,29.53,30.25,81.3,399.6,1800,99.09
7:10:56,20200217,Mariano,BNL17595,YES,4.06,194,1.33,28.02,30.31,27.31,399.56,393.19,29.67,30.35,79.1,399.5,1800,99.08
7:25:03,20200217,Mariano,BNL17595,YES,4.27,201,1.24,27.47,29.97,26.82,399.85,393.16,29.75,30.44,82,399.6,1799,99.06
7:23:41,20200217,Mariano,BNL17595,YES,4.26,203,1.23,27.45,29.95,26.82,400.16,393.48,29.73,30.42,82,399.5,1799,99.06
7:26:25,20200217,Mariano,BNL17595,YES,4.22,205,1.24,27.47,29.99,26.82,399.89,393.27,29.74,30.44,82,399.5,1801,99.06
7:27:54,20200217,Mariano,BNL17595,YES,5.4,221,1.24,27.47,29.98,26.82,474.84,466.41,29.74,30.42,81.9,399.6,1801,99.05
7:29:52,20200217,Mariano,BNL17595,YES,6.38,265,1.24,27.47,29.99,26.82,574.98,565,29.77,30.43,81.9,399.6,1801,99.05
7:41:29,20200217,Mariano,BNL17595,YES,1.32,279,1.28,27.5,30.12,26.82,399.99,397.84,30.01,30.38,81.7,399.5,1800,99.04
7:31:46,20200217,Mariano,BNL17595,YES,7.2,316,1.25,27.47,30,26.82,674.81,663.56,29.8,30.44,82,399.5,1801,99.05
7:33:35,20200217,Mariano,BNL17595,YES,8.12,382,1.26,27.49,30.05,26.82,799.65,786.95,29.83,30.46,81.9,399.6,1800,99.05
7:35:24,20200217,Mariano,BNL17595,YES,9.26,483,1.27,27.51,30.1,26.82,999.88,985.38,29.88,30.47,81.8,399.6,1799,99.05
7:37:29,20200217,Mariano,BNL17595,YES,11.4,683,1.27,27.52,30.1,26.82,1399.94,1382.1,29.92,30.44,81.7,399.6,1800,99.05
7:39:50,20200217,Mariano,BNL17595,YES,12.4,833,1.28,27.5,30.1,26.82,1799.69,1780.24,29.96,30.38,81.6,399.6,1800,99.05
16:26:58,20200217,Bernie,BNL17596,NO,-0.66,60.6,1.19,27.6,29.89,26.84,49.95,50.67,29.29,30.66,82,499.8,1800,99.14
16:25:30,20200217,Bernie,BNL17596,NO,0.62,85.3,1.21,27.57,29.87,26.85,100.05,99.18,29.25,30.46,81.6,499.8,1800,99.14
16:23:56,20200217,Bernie,BNL17596,NO,1.53,111,1.22,27.47,29.86,26.68,149.99,147.99,29.23,30.3,81.7,499.7,1800,99.15
16:22:34,20200217,Bernie,BNL17596,NO,3.45,158,1.23,27.4,29.87,26.53,250.11,245.72,29.23,30.21,81.7,499.8,1800,99.14
16:21:12,20200217,Bernie,BNL17596,NO,4.32,181,1.25,27.44,29.93,26.53,299.78,294.3,29.21,30.19,81.5,499.8,1799,99.14
16:19:50,20200217,Bernie,BNL17596,NO,6.46,220,1.27,27.47,29.99,26.53,399.98,391.84,29.2,30.16,81.3,499.8,1799,99.15
16:18:28,20200217,Bernie,BNL17596,YES,6.23,221,1.3,27.56,30.09,26.52,399.97,392.09,29.19,30.14,80.8,499.8,1800,99.15
16:15:26,20200217,Bernie,BNL17596,YES,6.34,224,1.3,27.82,30.09,27.09,399.05,391.04,29.09,30.09,79.4,499.7,1800,99.15
16:17:06,20200217,Bernie,BNL17596,YES,6.05,225,1.33,27.84,30.23,26.28,399.6,391.94,29.13,30.11,79.4,499.8,1799,99.15
16:31:52,20200217,Bernie,BNL17596,NO,8.47,264,1.18,27.83,29.93,27.19,400.25,389.43,29.3,30.93,81.6,499.8,1800,99.14
16:45:51,20200217,Bernie,BNL17596,YES,2.8,267,1.32,27.67,30.12,26.88,400.01,396.41,29.4,29.98,79.8,499.8,1799,99.11
16:29:08,20200217,Bernie,BNL17596,YES,8.42,268,1.15,27.65,29.83,27.03,400.26,389.5,29.29,30.93,82.5,499.8,1800,99.13
16:30:30,20200217,Bernie,BNL17596,YES,8.55,270,1.16,27.8,29.88,27.21,399.98,389.03,29.29,31,81.9,499.8,1800,99.13
16:33:32,20200217,Bernie,BNL17596,NO,9.96,296,1.21,27.86,30,27.19,474.82,462.16,29.3,30.78,81.1,499.7,1800,99.13
16:35:15,20200217,Bernie,BNL17596,NO,11.3,351,1.23,27.87,30.04,27.19,575.01,560.71,29.34,30.68,80.8,499.8,1799,99.12
16:36:46,20200217,Bernie,BNL17596,NO,12.6,406,1.24,27.88,30.06,27.19,674.85,658.81,29.34,30.6,80.5,499.8,1800,99.12
16:38:15,20200217,Bernie,BNL17596,NO,13.8,481,1.26,27.87,30.07,27.19,800.25,782.76,29.33,30.49,80.2,499.8,1799,99.12
16:40:10,20200217,Bernie,BNL17596,NO,14.7,605,1.29,27.89,30.14,27.19,1000.56,981.82,29.33,30.35,79.8,499.8,1799,99.13
16:42:25,20200217,Bernie,BNL17596,NO,16.1,863,1.31,27.88,30.14,27.19,1400.06,1379.56,29.3,30.14,79.3,499.7,1800,99.12
16:44:15,20200217,Bernie,BNL17596,NO,17.1,1100,1.32,27.71,30.12,26.88,1800.78,1778.99,29.32,29.99,79.7,499.8,1799,99.12
16:20:23,20200217,Derek,BNL17597,NO,-0.59,60.6,1.17,28.8,29.86,28.42,50.03,50.83,29.29,30.83,76.9,399.1,1200,99.12
16:19:01,20200217,Derek,BNL17597,NO,0.65,84.8,1.18,28.79,29.87,28.42,100.04,98.91,29.3,30.8,76.8,399.1,1200,99.13
16:17:39,20200217,Derek,BNL17597,NO,1.69,112,1.18,28.8,29.89,28.42,149.97,147.2,29.32,30.79,76.8,399.1,1199,99.13
16:16:17,20200217,Derek,BNL17597,NO,3.66,168,1.19,28.82,29.93,28.42,249.86,243.99,29.32,30.78,76.7,399.1,1199,99.12
16:14:55,20200217,Derek,BNL17597,NO,4.83,192,1.2,28.84,29.96,28.42,300.26,292.56,29.31,30.78,76.6,399.1,1199,99.13
16:10:49,20200217,Derek,BNL17597,YES,6.65,246,1.22,28.83,30.01,28.25,400.04,389.48,29.24,30.68,76.4,399.1,1199,99.14
16:12:11,20200217,Derek,BNL17597,YES,6.76,247,1.22,28.88,30.01,28.42,399.92,389.16,29.27,30.74,76.3,399.1,1199,99.13
16:13:33,20200217,Derek,BNL17597,NO,6.81,247,1.21,28.86,29.99,28.42,399.93,389.1,29.29,30.77,76.5,399.1,1199,99.14
16:22:30,20200217,Derek,BNL17597,YES,6.6,268,1.17,28.81,29.87,28.42,400.49,389.91,29.28,30.9,77,399.1,1199,99.12
16:25:23,20200217,Derek,BNL17597,NO,6.79,268,1.16,28.82,29.89,28.42,399.99,389.12,29.32,30.99,77.2,399.1,1199,99.12
16:24:01,20200217,Derek,BNL17597,YES,6.54,271,1.16,28.82,29.87,28.42,400.18,389.68,29.3,30.95,77.1,399.1,1199,99.12
16:40:58,20200217,Derek,BNL17597,YES,4.71,297,1.18,28.94,29.93,28.62,399.92,392.22,29.43,30.95,76.5,399.1,1199,99.09
16:27:21,20200217,Derek,BNL17597,NO,8.14,317,1.16,28.82,29.88,28.42,475.06,462.03,29.34,31.01,77.2,399.1,1199,99.11
16:29:00,20200217,Derek,BNL17597,NO,9.76,383,1.15,28.81,29.86,28.42,574.62,559.01,29.36,30.99,77.2,399.1,1199,99.11
16:30:49,20200217,Derek,BNL17597,NO,10.7,462,1.16,28.92,29.87,28.62,674.86,657.63,29.37,31,76.8,399.1,1199,99.11
16:32:36,20200217,Derek,BNL17597,NO,11.5,566,1.17,28.95,29.93,28.62,799.61,780.95,29.38,31,76.6,399.1,1199,99.11
16:34:25,20200217,Derek,BNL17597,NO,12,750,1.17,28.95,29.91,28.62,999.85,980.2,29.39,30.99,76.6,399.1,1199,99.09
16:36:47,20200217,Derek,BNL17597,NO,13.6,1100,1.17,28.93,29.88,28.62,1400.13,1377.46,29.39,30.93,76.5,399.1,1200,99.1
16:39:09,20200217,Derek,BNL17597,NO,16.8,1430,1.17,28.93,29.89,28.62,1799.9,1771.9,29.37,30.9,76.4,399.1,1200,99.1
15:58:33,20200217,Andy,BNL17598,NO,-0.56,62.5,1.24,29.07,29.89,29.11,49.85,50.62,28.86,30.15,74.1,400.2,1001,99.16
15:57:11,20200217,Andy,BNL17598,NO,0.23,92,1.25,29.06,29.91,29.11,100.24,99.77,28.92,30.14,74.1,400.2,1001,99.16
