SampleID,obs,time,elapsed,date,hhmmss,averaging,scientist,site,tree_tag,tree_id,species,branch_number,leaf_number,leaf_position,is_compound,curve_number,data_qc,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME.1,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,FALSE.,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time.1,hhmmss.1,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,Adyn.MN,Adyn.SLP,Adyn.SD,Adyn.OK,Asty.MN,Asty.SLP,Asty.SD,Asty.OK,ΔCO2.MN,ΔCO2.SLP,ΔCO2.SD,ΔCO2.OK,Ci.MN,Ci.SLP,Ci.SD,Ci.OK,ΔH2O.MN,ΔH2O.SLP,ΔH2O.SD,ΔH2O.OK,VPDleaf.MN,VPDleaf.SLP,VPDleaf.SD,VPDleaf.OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_.,Flow_.,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_.,Desiccant_.,Humidifier_.,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA.,A.MN,A.SLP,A.SD,A.OK,uni_id
2022-10-12-T32B1L1,7,1665626264,1008.9,20221012 21:57:44,21:57:44,1,Maquelle,bci,no_tag,T32,NA,b1,l1,19,NA,NA,ok,1665626263,0.005777697,5.777697051,17.39121381,376.4954803,279.559542,28.20086891,37.97938574,0.335524738,2.943891417,0.315635542,0.198960858,321.511212,29.88457149,29.9831,4.256315808,59.72226279,2.471357881,4.138084804,1.784957928,-254.79644,-77.68907075,-5.85264187,-16.82694057,7,1,1,0,52854,1999.97,1681.1748,0.840600009,0.160758017,6,0.5,0: Broadleaf,2,1665626263,376.4955,399.9705,24.49895,17.73695,375.0955,24.47595,500.102,100.776,0.1000735,29.4936,29.9831,999.9,0,0,10004.35,0,1737.845,-23.19625,386.233,407.193,6.752425,399.9705,17.73695,2.467935,1.78745,20.81655,15.6775,1999.97,0.9799975,0.0200026,0,2.774,0,16242.4,17412.05,42.625,44.625,42.75,42.5,42.562,1959.97,40,0,1665626264,0,1665626295,21:58:15,1665626286,1665626295,33,-0.329,0.001,1.4,0.023,400,18,0.09,0.01,0,0,0,-1,0,0,0,-1,-23.22361333,0.290295884,0.054118941,1,280.7930777,0.441864378,0.242050419,1,6.755213,-0.046116698,0.005482982,1,1.783997474,0.015451128,0.001311601,1,5,5,05-mai,2.9421,2.80125,0.0847133,0.0887901,0.110667,0.087804,18791.5,19619.5,23879.4,25061.5,33997,36508.4,43546.6,46329.9,1.93675,1.83337,0.043802,0,29.2724,999.9,63.1,35.6,36.5606,64.0167,21.6587,1,0.438638,2.83102,20.2966,5.21729,11.9077,5.0047,3.292,9999,9999,9999,999.9,1.85969,1.85471,1.85785,1.85634,1.85511,1.85471,1.8535,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.4,0.023,0.644765611,0.003420174,-1.94E-06,4.55E-10,-0.06359035,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.3,2,1.0144,2.33521,1.4978,2.29858,1.54785,2.42188,38.5259,14.9026,18,489.289,485.828,24.9547,32.6405,30.0005,32.4101,32.519,20.3373,53.3802,0,24.9648,400,17.7482,100.691,100.407,NA,17.18781431,-0.262439764,0.045298265,1,T32b1l1
2022-10-12-T32B1L1,8,1665626422,1166.4,20221012 22:00:21,22:00:21,1,Maquelle,bci,no_tag,T32,NA,b1,l1,19,NA,NA,ok,1665626421,0.005635058,5.635058257,23.73898389,567.774973,431.2985118,43.50817718,57.27553759,0.327734247,2.942648965,0.308722338,0.194567637,321.528768,29.92315573,30.01015,4.262934278,60.00360804,2.48320777,4.138430756,1.779726509,-248.5060691,-81.71757127,-6.159595029,-14.85446743,6,1,1,0,52852,2000.08,1681.2672,0.840599976,0.160757954,6,0.5,0: Broadleaf,2,1665626421,567.775,600.091,24.61615,18.0226,565.867,24.59515,500.1565,100.777,0.100179,29.49505,30.01015,999.9,0,0,9997.185,0,1763.9,-32.51145,581.8995,611.105,6.5863,600.091,18.0226,2.48001,1.816265,20.8959,15.92745,2000.08,0.979999,0.0200011,0,3.0975,0,16274.35,17413,42.75,44.812,42.875,42.687,42.687,1960.08,40,0,1665626422,0,1665626453,22:00:52,1665626445,1665626453,34,0.143,-0.002,1.908,0.021,600,18,0.14,0.01,0,0,0,-1,0,0,0,-1,-32.49875333,0.178219355,0.052230015,1,429.977383,1.002099996,0.272824593,1,6.5969465,-0.087763227,0.008591431,1,1.782617076,-0.001282855,0.000429919,1,5,5,05-mai,2.94179,2.8013,0.114972,0.119563,0.111016,0.0888082,18166.1,18952.6,23874.6,25056.6,33978.6,36462.7,43538.8,46321.1,1.93685,1.83275,0.0335798,0,29.4586,999.9,62.9,35.7,36.6476,64.1567,22.2115,1,0.452815,3.85818,20.2761,5.21699,11.9077,5.0052,3.292,9999,9999,9999,999.9,1.85974,1.85472,1.85791,1.85638,1.85516,1.85472,1.8536,1.85655,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.908,0.021,0.315479136,0.003420174,-1.94E-06,4.55E-10,-0.062799624,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.3,2.1,1.40747,2.34619,1.4978,2.29858,1.54785,2.35352,38.575,14.7975,18,490.187,486.322,23.967,32.7641,30.0003,32.529,32.639,28.1929,52.6444,0,23.9646,600,18.0378,100.672,100.388,NA,23.90267506,-0.34709374,0.059842381,1,T32b1l1
2022-10-12-T32B1L1,9,1665626574,1318.4,20221012 22:02:53,22:02:53,1,Maquelle,bci,no_tag,T32,NA,b1,l1,19,NA,NA,ok,1665626573,0.005521994,5.521993692,27.00852623,762.4499693,599.149115,60.44226058,76.91607744,0.316837953,2.942906208,0.299033819,0.188412346,321.517064,30.00178288,30.07383333,4.27855145,59.70880837,2.478070772,4.15025997,1.800480678,-243.5199218,-83.97236935,-6.332551396,-12.30777858,5,1,1,0,52832,2000.006667,1681.2056,0.840599998,0.160757996,6,0.5,0: Broadleaf,2,1665626573,762.45,799.8996667,24.5645,18.1031,760.001,24.5435,500.1716667,100.78,0.100163333,29.54456667,30.07383333,999.9,0,0,9998.35,0,1797.823333,-37.76143333,781.324,814.6476667,6.452366667,799.8996667,18.1031,2.4747,1.824436667,20.86106667,15.9977,2000.006667,0.979999,0.0200011,0,2.647666667,0,16236.03333,17412.36667,42.812,44.89566667,42.937,42.79133333,42.75,1960.006667,40,0,1665626574,0,1665626603,22:03:22,1665626598,1665626603,35,0.265,0,2.449,0.021,800,18,0.12,0.02,0,0,0,-1,0,0,0,-1,-37.93456452,0.635346774,0.087632619,1,597.17642,-0.812783509,0.442055167,1,6.471285854,-0.083207456,0.008333676,1,1.796411095,0.017858497,0.001810796,1,5,5,05-mai,2.94203,2.80123,0.140916,0.145516,0.110824,0.0890753,17630.5,18390.9,23871.5,25053.6,33982.7,36448.5,43533.5,46315.3,1.93673,1.83255,0.0375137,0,29.4644,999.9,62.7,35.7,36.5267,63.9267,21.3982,1,0.45998,3.87915,20.2747,5.21654,11.9078,5.00495,3.29163,9999,9999,9999,999.9,1.85969,1.85471,1.85784,1.85632,1.85511,1.85471,1.85349,1.85653,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.449,0.021,0.457910597,0.003420174,-1.94E-06,4.55E-10,-0.064769711,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.1,2,1.78101,2.31445,1.4978,2.29858,1.54785,2.46216,38.6487,14.7274,18,490.791,486.913,24.1863,32.8546,30.0008,32.6252,32.7346,35.6674,52.3355,0,24.1184,800,18.1211,100.66,100.376,NA,27.41384802,-0.439901879,0.071112769,1,T32b1l1
2022-10-12-T32B1L1,10,1665626741,1485.9,20221012 22:05:41,22:05:41,1,Maquelle,bci,no_tag,T32,NA,b1,l1,19,NA,NA,ok,1665626740,0.005180993,5.18099253,29.08436554,959.1884669,770.3852315,77.7216403,96.76937973,0.298106407,2.941110651,0.282279686,0.177776719,321.500838,29.98257449,30.03195,4.268274728,60.09094606,2.478504264,4.124588523,1.789770463,-228.4817706,-94.34388866,-7.113765922,-8.438587137,5,1,1,0,52806,1999.905,1681.1202,0.840600029,0.160758055,6,0.5,0: Broadleaf,2,1665626740,959.1885,1000.036,24.5672,18.5053,956.4855,24.5442,500.2105,100.7865,0.1002215,29.43695,30.03195,999.9,0,0,9987.5,0,1796.42,-40.9315,983.25,1018.895,6.05088,1000.036,18.5053,2.47493,1.865085,20.86255,16.34315,1999.905,0.979999,0.0200011,0,2.7135,0,16174,17411.55,43.062,45.187,43.187,43.062,42.937,1959.905,40,0,1665626741,0,1665626769,22:06:09,1665626762,1665626769,36,0.045,0.002,2.703,0.023,1000,19,0.06,0.02,0,0,0,-1,0,0,0,-1,-40.9985129,-0.362845161,0.12231602,1,768.9360593,1.598520154,0.641817355,1,6.054017561,-0.038509965,0.015514277,1,1.791515262,-0.010171691,0.001014683,1,5,5,05-mai,2.94169,2.80124,0.163865,0.168274,0.110805,0.0904968,17154.1,17896.1,23865.5,25048.3,33976.2,36385.2,43523.3,46306,1.9362,1.8316,0.0270344,0,29.5893,999.9,62.5,35.8,36.6085,64.2267,22.0433,1,0.473432,4.28679,20.266,5.21864,11.9077,5.0053,3.292,9999,9999,9999,999.9,1.85974,1.85471,1.8579,1.85637,1.85516,1.85472,1.85358,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.703,0.023,0.722910562,0.003420174,-1.94E-06,4.55E-10,-0.064778318,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.4,2.3,2.14111,2.33032,1.4978,2.29858,1.54785,2.39868,38.7471,14.6486,18,491.405,487.285,23.5263,33.0062,30.0006,32.757,32.8673,42.8514,51.1618,0,23.5136,1000,18.5568,100.635,100.355,NA,29.21735976,0.291313643,0.106391855,1,T32b1l1
2022-10-12-T32B1L1,11,1665626896,1640.9,20221012 22:08:16,22:08:16,1,Maquelle,bci,no_tag,T32,NA,b1,l1,19,NA,NA,ok,1665626895,0.005088877,5.088877079,30.45381992,1156.586299,952.5014748,96.08813898,116.6761711,0.294098658,2.949349604,0.278723456,0.175516549,321.52398,29.95096296,29.92563333,4.242284843,59.86872931,2.461641484,4.111731637,1.780643359,-224.4194792,-86.3080963,-6.484509012,4.311895514,4,1,1,0,52990,2000.05,1681.242,0.840599985,0.160757971,6,0.5,0: Broadleaf,2,1665626895,1156.586333,1200.186667,24.40173333,18.44506667,1154.223333,24.37673333,500.0816667,100.7803333,0.0994464,29.38283333,29.92563333,999.9,0,0,10035,0,1698.87,-43.12666667,1185.983333,1222.736667,5.945873333,1200.186667,18.44506667,2.45812,1.858896667,20.75183333,16.29103333,2000.05,0.98,0.020000133,0,2.352666667,0,16102.83333,17412.76667,43.125,45.187,43.29133333,43.062,43,1960.05,40,0,1665626896,0,1665626930,22:08:49,1665626930,1665626929,37,-0.504,0.002,2.363,0.025,1200,18,0.07,0.02,0,0,0,-1,0,0,0,-1,-43.02925806,-0.120145161,0.119885811,1,955.0832757,-0.66149411,0.50751184,1,5.943994878,-0.000957909,0.001464794,1,1.780901347,6.75E-06,0.000966468,1,5,5,05-mai,2.94148,2.80099,0.18452,0.18872,0.110246,0.0902504,16727,17453.1,23862.2,25045.6,33993.7,36392.7,43517.4,46301.6,1.93578,1.83057,0.0326149,0,29.3991,999.9,62.2,35.8,36.4345,63.8466,21.7869,1,0.473811,3.13769,20.2917,5.21834,11.9069,5.00505,3.292,9999,9999,9999,999.9,1.85974,1.85472,1.85791,1.85638,1.85516,1.85471,1.8536,1.85655,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.363,0.025,0.768391403,0.003420174,-1.94E-06,4.55E-10,-0.063141221,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.2,2.1,2.48779,2.32544,1.4978,2.29858,1.54785,2.28394,38.8211,14.6049,18,491.807,487.273,24.2426,33.0979,29.9999,32.85,32.9558,49.8006,51.4584,0,24.2677,1200,18.5563,100.622,100.345,NA,29.991465,0.045393564,0.09761313,1,T32b1l1
2022-10-12-T32B1L1,12,1665627059,1803.9,20221012 22:10:59,22:10:59,1,Maquelle,bci,no_tag,T32,NA,b1,l1,19,NA,NA,ok,1665627058,0.004874192,4.874192163,31.00524758,1454.160965,1228.867431,123.9621563,146.6886698,0.278598465,2.942669471,0.264730537,0.16664502,321.527172,30.09157071,30.02325,4.266142749,59.80275781,2.470860543,4.131683275,1.795282206,-214.9518744,-88.28605187,-6.654158241,11.63508752,4,1,1,0,52807,2000.07,1681.2588,0.840599979,0.160757959,6,0.5,0: Broadleaf,2,1665627058,1454.161,1499.855,24.49425,18.7907,1451.345,24.47125,500.194,100.775,0.1001255,29.46675,30.02325,999.9,0,0,9997.5,0,1706.01,-45.97755,1490.375,1528.58,5.69646,1499.855,18.7907,2.467695,1.89363,20.815,16.5819,2000.07,0.9800005,0.01999965,0,1.9825,0,16053.9,17412.9,43.187,45.187,43.312,43.125,43.062,1960.07,40,0,1665627059,0,1665627100,22:11:39,1665627100,1665627088,38,0.246,-0.002,2.816,0.023,1500,19,0.08,0.02,0,0,0,-1,0,0,0,-1,-46.23147097,0.610485484,0.211879475,1,1225.821523,0.648408677,1.006268185,1,5.711613902,-0.106767178,0.011315912,1,1.795735922,-0.000474156,0.000631072,1,5,5,05-mai,2.94151,2.80139,0.212204,0.216088,0.110527,0.0914705,16157.3,16861.7,23861.2,25043.7,33983.4,36342.4,43516.6,46298.4,1.93638,1.83183,0.0446588,0,29.2944,999.9,62,35.9,36.5208,64.2266,21.883,1,0.478986,3.70947,20.2798,5.21999,11.908,5.00505,3.292,9999,9999,9999,999.9,1.85968,1.85471,1.85782,1.85633,1.8551,1.8547,1.85352,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.816,0.023,0.264734772,0.003420174,-1.94E-06,4.55E-10,-0.061063561,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.2,2.2,2.98828,2.30591,1.4978,2.29858,1.54785,2.44629,38.9198,14.5261,18,492.413,488.398,24.2186,33.1067,30.0002,32.885,32.9951,59.826,50.4594,0,24.2044,1500,18.7536,100.619,100.338,NA,31.45769921,-0.267361291,0.169943784,1,T32b1l1
2022-10-12-T32B1L1,13,1665627274,2018.4,20221012 22:14:33,22:14:33,1,Maquelle,bci,no_tag,T32,NA,b1,l1,19,NA,NA,ok,1665627273,0.004651145,4.651144572,30.93712502,1951.934298,1705.942161,172.0892388,196.9040307,0.26761143,2.943516223,0.254792202,0.160345699,321.5064163,30.0518304,29.96233333,4.251240794,60.1455194,2.471134612,4.10859302,1.780106182,-205.1154756,-94.06135448,-7.081857552,15.24772865,4,1,1,0,52801,1999.94,1681.149596,0.840600016,0.160758031,6,0.5,0: Broadleaf,2,1665627273,1951.934333,1999.93,24.49666667,19.05466667,1948.633333,24.47166667,500.2433333,100.777,0.0993619,29.3696,29.96233333,999.9,0,0,10002.11667,0,1743.313333,-48.11313333,2000.81,2038.78,5.431046667,1999.93,19.05466667,2.467603333,1.920276667,20.8144,16.80186667,1999.94,0.980002,0.0199982,0,2.382,0,16033.76667,17411.8,43.5,45.625,43.687,43.312,43.312,1959.946667,40,0,1665627274,0,1665627308,22:15:07,1665627308,1665627305,39,0.064,0.001,3.301,0.025,2000,19,0.08,0.03,0,0,0,-1,0,0,0,-1,-48.20062,-0.471894994,0.214176426,1,1704.171149,0.840556612,1.096689158,1,5.43873475,-0.030041088,0.003086357,1,1.78208383,-0.022740201,0.002012858,1,5,5,05-mai,2.94154,2.80065,0.251801,0.255206,0.110528,0.0923915,15341.8,16016.4,23859.7,25041.7,33982.9,36303.9,43514,46294.3,1.93655,1.83272,0.0423566,0,29.2744,999.9,61.7,36,36.5404,64.2466,21.4223,1,0.481674,3.54232,20.2829,5.21489,11.908,5.0042,3.29133,9999,9999,9999,999.9,1.85974,1.85471,1.85788,1.85637,1.85516,1.85471,1.85357,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.301,0.025,0.511855281,0.003420174,-1.94E-06,4.55E-10,-0.062935537,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.9,3.1,3.77075,2.26074,1.4978,2.29858,1.54785,2.50122,39.0188,14.4385,18,492.805,489.273,23.9899,33.1511,30,32.9257,33.0316,75.4681,49.6186,0,24.0187,2000,19.0511,100.613,100.329,NA,31.12936915,0.19718293,0.181700415,1,T32b1l1
2022-10-12-T33B1L1,1,1665627764,0,20221012 22:22:43,22:22:43,1,Maquelle,bci,no_tag,T33,NA,b1,l1,19,NA,NA,exclude,1665627763,0.007151837,7.151836541,16.24022232,377.2579815,306.8045947,30.94588809,38.05217874,0.455462476,2.940515625,0.419588921,0.265230318,321.542115,30.45908354,30.02855,4.26744143,59.7192719,2.606793955,4.365079935,1.660647475,-315.3959915,62.53972142,4.739606584,73.42545153,99,20,1,0,52643,2000.16,1681.3347,0.840600102,0.160758197,6,0.5,0: Broadleaf,2,1665627763,377.258,399.9735,25.84435,17.4878,375.859,25.82435,500.2305,100.765,0.100139,30.42305,30.02855,999.9,0,0,9986.25,0,92.9838,-22.5036,387.4805,407.093,8.34636,399.9735,17.4878,2.603185,1.76216,21.68645,15.4551,2000.16,0.979996,0.020004,0,1.371,0,32331,17413.7,43.25,44.375,43.25,42.75,43.187,1960.15,40.01,0,1665627763,0,1665627796,22:23:15,1665627786,1665627796,40,-0.261,-0.004,1.399,0.02,400,18,0.18,0.01,0,0,0,-1,0,0,0,-1,-22.51220645,-0.077646774,0.036226509,1,307.7420403,-2.142709385,0.196700526,0,8.379038049,-0.169688571,0.016798529,0,1.661162474,0.008726238,0.000773388,1,3,5,03-mai,2.94192,2.80122,0.0847578,0.0887055,0.114784,0.0868068,18777.4,19608.1,23864.4,25046.6,33819.9,36528.3,43521.9,46304.1,1.7384,1.8255,0.0318289,0,29.5094,999.9,61,36.2,36.5325,63.9966,21.7188,1,0.465277,2.64694,20.2986,5.21774,11.9071,5.0053,3.292,9999,9999,9999,999.9,1.85974,1.85471,1.85787,1.85638,1.85516,1.85471,1.85359,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.399,0.02,0.574967957,0.003420174,-1.94E-06,4.55E-10,-0.061742931,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,7.6,7.6,1.0144,2.31689,1.4978,2.29858,1.54785,2.47925,39.2422,14.2283,18,383.42,483.515,26.3007,32.9759,29.9999,32.8094,32.9017,20.3225,53.2706,0,26.3008,400,17.6379,100.632,100.35,NA,16.06277085,0.147509645,0.030307599,1,T33b1l1
2022-10-12-T33B1L1,2,1665628022,258.0999999,20221012 22:27:01,22:27:01,1,Maquelle,bci,no_tag,T33,NA,b1,l1,19,NA,NA,ok,1665628021,0.00573055,5.730549971,16.28644379,377.9349814,289.6954716,29.22185034,38.12265135,0.348535081,2.939070975,0.327093537,0.206249884,321.522165,30.372702,30.0318,4.268237962,60.21441488,2.560840447,4.252869437,1.707397515,-252.7172537,-9.95073501,-0.752810911,58.10136535,93,19,1,0,52674,2000.035,1681.2297,0.840600139,0.160758269,6,0.5,0: Broadleaf,2,1665628021,377.935,400.066,25.3873,18.68875,376.465,25.3623,500.2635,100.7705,0.1004255,29.969,30.0318,999.9,0,0,9977.5,0,93.64485,-22.2492,387.651,407.685,6.68173,400.066,18.68875,2.55659,1.88327,21.39135,16.49565,2000.035,0.979996,0.020004,0,3.448,0,28199.15,17412.6,43.062,44.156,43.062,42.531,43,1960.025,40.01,0,1665628021,0,1665628055,22:27:34,1665628049,1665628055,41,0.072,0.004,1.47,0.025,400,19,0.13,0.02,0,0,0,-1,0,0,0,-1,-22.22872667,-0.587132369,0.082744885,1,288.3893492,1.958827131,0.395092813,1,6.6453545,0.1339594,0.018535176,1,1.706631412,0.005588604,0.001490925,1,5,5,05-mai,2.94207,2.80146,0.0848932,0.0887473,0.113375,0.0911448,18777.8,19609.3,23868,25048.8,33878.3,36357,43527.6,46307.6,1.75125,1.82808,0.0440478,0,29.3187,999.9,60.6,36.3,36.4928,64.0729,21.4984,1,0.457063,2.4755,20.3023,5.21849,11.9068,5.00535,3.292,9999,9999,9999,999.9,1.85974,1.85474,1.8579,1.85638,1.85516,1.85472,1.85361,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.47,0.025,0.314330181,0.003420174,-1.94E-06,4.55E-10,-0.065330859,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,3.9,3.8,1.01562,2.34253,1.4978,2.29736,1.54785,2.31812,39.3667,14.097,18,389.365,484.53,25.5372,32.895,30.0002,32.7141,32.8107,20.3383,50.4346,0,25.4506,400,18.6165,100.645,100.358,NA,16.3962229,0.069603723,0.08359988,1,T33b1l1
2022-10-12-T33B1L1,3,1665628192,428.0999999,20221012 22:29:51,22:29:51,1,Maquelle,bci,no_tag,T33,NA,b1,l1,19,NA,NA,ok,1665628191,0.005029906,5.029906464,11.81575083,284.1739866,210.8637574,21.27049199,28.66552593,0.29877124,2.941898708,0.282879884,0.178157233,321.515515,30.3200598,30.0065,4.26204069,60.26424273,2.528782339,4.196157165,1.733258351,-221.8188751,-42.97630051,-3.244036657,53.47630276,90,18,1,0,52835,1999.993333,1681.1947,0.840600152,0.160758293,6,0.5,0: Broadleaf,2,1665628191,284.174,300.062,25.06893333,19.18663333,283.025,25.04293333,500.1933333,100.773,0.100152667,29.73553333,30.0065,999.9,0,0,9993.316667,0,94.2914,-15.82773333,291.539,305.932,5.86995,300.062,19.18663333,2.52503,1.933496667,21.18873333,16.91,1999.993333,0.979996,0.020004,0,2.766666667,0,25903.43333,17412.23333,43.02066667,44.125,43.062,42.437,42.875,1959.983333,40.01,0,1665628192,0,1665628224,22:30:23,1665628209,1665628224,42,-0.098,0.001,1.149,0.026,300,19,0.25,0.02,0,0,0,-1,0,0,0,-1,-15.75770968,-0.074777419,0.047334447,1,211.2416831,1.251970586,0.245322913,1,5.860189756,0.077548432,0.008170953,1,1.734937918,-0.012821717,0.001641549,1,5,5,05-mai,2.94157,2.80127,0.0675574,0.0706878,0.112373,0.0928697,19131.7,19996.3,23865.9,25046.9,33913.2,36284.4,43524.3,46304.2,1.75753,1.82787,0.0521839,0,29.1543,999.9,60.5,36.3,36.4297,63.963,22.3638,1,0.463008,2.98698,20.2935,5.21834,11.908,5.0052,3.29195,9999,9999,9999,999.9,1.85974,1.85474,1.8579,1.85638,1.85516,1.85471,1.85357,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.149,0.026,0.386377827,0.003420174,-1.94E-06,4.55E-10,-0.061182314,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.4,2.3,0.809326,2.34009,1.4978,2.29736,1.54785,2.32788,39.4416,14.0357,18,392.569,484.42,25.016,32.9067,30.0003,32.7197,32.8136,16.2244,49.3305,0,25.0087,300,19.0699,100.637,100.351,NA,11.70859752,0.004327891,0.039092341,1,T33b1l1
2022-10-12-T33B1L1,4,1665628345,581.0999999,20221012 22:32:24,22:32:24,1,Maquelle,bci,no_tag,T33,NA,b1,l1,19,NA,NA,ok,1665628344,0.005232092,5.232091698,7.076186476,190.3703253,147.4525902,14.87410023,19.20337443,0.311647362,2.94199239,0.294399722,0.185469869,321.529347,30.2629165,29.95323333,4.249018573,59.98620086,2.516400693,4.194965938,1.73261788,-230.7352439,-35.31158218,-2.664617385,52.81790357,88,18,1,0,52787,2000.08,1681.2675,0.840600126,0.160758243,6,0.5,0: Broadleaf,2,1665628344,190.3703333,200.0553333,24.94603333,18.8252,189.2803333,24.92403333,500.086,100.774,0.0997806,29.7306,29.95323333,999.9,0,0,9993.75,0,94.46573333,-9.90561,195.013,203.894,6.113473333,200.0553333,18.8252,2.513173333,1.897093333,21.11203333,16.61063333,2000.08,0.979997,0.020003033,0,2.453,0,25424.6,17412.96667,42.937,44.062,43,42.375,42.812,1960.07,40.01,0,1665628345,0,1665628373,22:32:52,1665628371,1665628373,43,0.194,-0.004,1.09,0.022,200,19,0.32,0.01,0,0,0,-1,0,0,0,-1,-9.819939667,-0.247305451,0.049849091,1,146.6304633,-1.734681439,0.274432831,1,6.11844275,-0.028295572,0.011639944,1,1.734471552,0.016257908,0.002047676,1,5,5,05-mai,2.94175,2.8008,0.0478572,0.0501014,0.112004,0.091627,19534.4,20439.1,23864.5,25047,33924.6,36333.3,43521.8,46304.1,1.76208,1.82647,0.0541173,0,29.0718,999.9,60.3,36.4,36.5064,64.0529,21.5986,1,0.461867,2.41477,20.3015,5.2134,11.9069,5.00425,3.29125,9999,9999,9999,999.9,1.85974,1.85477,1.85788,1.85638,1.85516,1.85471,1.85359,1.85654,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.09,0.022,0.288286918,0.003420174,-1.94E-06,4.55E-10,-0.060621366,0.007809048,-0.000105485,-3.48E-06,1,2154,3,28,2.3,2,0.594482,2.34863,1.4978,2.29736,1.54785,2.48657,39.5166,14.027,18,394.944,483.585,25.5695,32.9126,30.0001,32.7312,32.8252,11.9246,50.2109,0,25.5959,200,18.8884,100.632,100.351,NA,7.187524983,0.149477623,0.038867121,1,T33b1l1
