record,time,date,SampleID,Remove,A,gsw,Ci,VPDleaf,Tair,Tleaf,CO2r,CO2s,H2Or,H2Os,RHs,flow,Qin,Patm
4,13:34:48,20230817,BNL19754,NO,4.654086637,163576.8894,190.0964008,1.608727471,33.28308487,35.05887604,250.0571136,243.7069855,37.69312668,40.71302414,79.05838013,500.1774292,1800.001221,99.67536926
5,13:36:10,20230817,BNL19754,NO,2.609789636,164445.675,140.3700223,1.596772224,33.26672363,35.02630615,174.8538513,171.1858063,37.71913147,40.73137283,79.16500854,500.1997375,1800.235962,99.6733551
6,13:37:32,20230817,BNL19754,NO,1.187252785,163586.6783,107.9594603,1.587613757,33.25255966,34.99226761,125.0235138,123.2166672,37.73643494,40.71635818,79.19878387,500.2168274,1800.087158,99.67343903
7,13:38:54,20230817,BNL19754,NO,-0.202670677,163578.9044,70.29543364,1.571966453,33.23300552,34.92407227,70.03443909,70.06207275,37.71139145,40.66200638,79.17549896,500.1701965,1800.326538,99.66795349
8,13:40:16,20230817,BNL19754,NO,-0.808229383,165660.8901,57.49867005,1.565122298,33.21914673,34.89175415,49.90783691,50.72017288,37.65752411,40.63046265,79.17411041,500.188385,1800.2146,99.66608429
9,13:42:01,20230817,BNL19754,NO,9.639515759,166166.1223,315.1489113,1.556454475,33.26859283,34.83589554,435.0875244,422.2205811,37.57919693,40.54389954,78.78541565,500.2218323,1800.708374,99.66454315
10,13:43:23,20230817,BNL19754,YES,9.497205605,166371.9566,316.54758,1.572480184,33.42100143,34.87905121,434.8968506,422.1846008,37.51897049,40.51824951,78.06465912,500.1807861,1800.472168,99.66298676
11,13:44:45,20230817,BNL19754,YES,9.559785688,166480.2986,315.7872075,1.585077887,33.4485321,34.91678238,434.8604431,422.0633545,37.48550034,40.51062012,77.92788696,500.2334595,1800.441162,99.66068268
12,13:46:07,20230817,BNL19754,NO,11.15740957,167444.6814,337.2443374,1.597772124,33.4660759,34.95265961,474.7554626,459.8994141,37.42904282,40.49608612,77.82229614,500.108551,1800.223999,99.65922546
13,13:47:36,20230817,BNL19754,NO,15.33044889,167850.8073,485.4007636,1.606833992,33.47269058,34.96305847,674.7528687,654.2560425,37.34792328,40.4391098,77.6813736,500.2004395,1799.26709,99.65582275
14,13:49:07,20230817,BNL19754,NO,17.30505523,166873.6803,583.8492469,1.610047376,33.46172714,34.93354416,799.6998291,776.4484253,37.23490143,40.31555176,77.48947906,500.1713257,1800.703979,99.65312195
15,13:50:35,20230817,BNL19754,NO,19.86730478,165283.6716,748.3677272,1.613333141,33.45852661,34.91400909,1000.45697,973.5227051,37.16386032,40.22300339,77.32254791,500.1983948,1800.262695,99.64936829
16,13:52:14,20230817,BNL19754,NO,23.99647092,164367.1682,1088.28778,1.622737429,33.45463562,34.9074707,1399.940186,1366.794678,37.04827499,40.10960388,77.11865234,500.1616211,1800.549194,99.64586639
17,13:54:01,20230817,BNL19754,NO,25.40380261,163668.6019,1459.488284,1.626657493,33.45183182,34.8830719,1800.053467,1763.968628,36.93954086,39.9955864,76.90856934,500.2474976,1801.046509,99.64206696
18,13:55:30,20230817,BNL19754,YES,8.493572019,161097.8764,324.5256151,1.639513341,33.43706512,34.90930939,434.7687073,423.241394,36.91407394,39.94934082,76.88161469,500.1511536,1800.65271,99.64001465
2,09:25:27,20230817,BNL19751,NO,4.636360499,35533.70471,205.9483889,1.997336522,30.61480141,33.53322601,434.9304504,427.5042114,31.03901863,32.10243225,72.69321442,399.8846436,1798.875122,99.93398285
3,09:27:49,20230817,BNL19751,NO,2.841995818,34318.71817,154.3780279,1.921267766,29.45645332,33.29393768,300.0217285,295.455719,31.18177795,32.1697731,77.85665894,399.8682861,1799.369751,99.93482971
4,09:29:11,20230817,BNL19751,NO,1.969629002,35058.06584,149.9081943,1.85157591,29.10978317,33.0679245,250.0778046,246.8743134,31.24703789,32.21912766,79.55356598,399.8546143,1799.420166,99.9358139
5,09:30:33,20230817,BNL19751,NO,1.023832672,36102.23591,122.8564591,1.812032359,29.02995872,32.95375824,174.9081726,173.1966553,31.31052971,32.28960037,80.09836578,399.8598022,1799.20813,99.9381485
6,09:31:55,20230817,BNL19751,NO,-0.669058656,37823.1118,97.04003538,1.781861622,28.99515152,32.87793732,69.97859955,70.90867615,31.36911011,32.37700653,80.47711182,399.8611145,1799.595581,99.93817139
7,09:34:17,20230817,BNL19751,NO,-0.56321285,50177.32697,67.54614716,1.572491596,30.30964279,32.20051575,50.08141327,50.86480713,31.41657066,32.59020996,75.10245514,399.8662415,1799.442505,99.93964386
8,09:36:39,20230817,BNL19751,YES,5.462616303,46024.26801,223.7594403,1.841713918,29.55606461,33.22122955,435.0327759,426.2787476,31.49118996,32.75562286,78.82314301,399.8609314,1798.738892,99.9380722
9,09:38:01,20230817,BNL19751,NO,5.53787631,47508.66164,227.050999,1.803962005,29.1871624,33.10515976,434.9194946,426.0472107,31.52420616,32.80175781,80.63079071,399.8694153,1799.544067,99.93590546
10,09:39:23,20230817,BNL19751,YES,5.530767625,46803.98994,224.8716722,1.770300638,29.10640335,32.99439621,435.0580444,426.2150269,31.58693314,32.82207108,81.06099701,399.8762817,1799.278931,99.93933105
11,09:41:45,20230817,BNL19751,NO,6.126379121,55009.29712,274.2662841,1.576386844,30.44022942,32.3314743,474.9257507,465.1138306,31.62271881,32.91044998,75.27436066,399.8682556,1799.447632,99.9384613
12,09:43:19,20230817,BNL19751,NO,8.690853882,52464.76548,376.8824851,1.687924669,31.07321739,32.75514603,674.6436768,660.7041016,31.65437126,32.97128677,72.73535156,399.89151,1800.08667,99.93818665
13,09:45:41,20230817,BNL19751,NO,9.17780864,36758.79006,362.1062884,1.992357945,29.56335449,33.76715851,799.7578735,785.0958862,31.74033165,32.83721924,78.9853363,399.858429,1799.259277,99.93684387
14,09:48:03,20230817,BNL19751,NO,10.19471155,33363.93368,469.834299,1.687572745,27.74035072,32.65241241,1000.255188,984.0995483,31.84519577,32.6881752,87.39687347,399.8440857,1798.919922,99.93520355
15,09:50:25,20230817,BNL19751,NO,11.52581293,35172.02477,821.5617989,1.633605948,28.47588348,32.49618912,1399.94751,1381.425781,31.93389702,32.793293,84.00148773,399.8712769,1799.357788,99.93611145
16,09:52:17,20230817,BNL19751,NO,12.24655392,32817.25714,1136.077014,1.701282137,29.11274338,32.75709152,1800.343384,1780.42749,32.00682449,32.84290695,81.0822525,399.8491821,1798.842041,99.93874359
17,09:53:54,20230817,BNL19751,YES,2.617880178,29583.14163,277.4336563,1.769261054,29.29269791,33.01462936,435.013092,430.735199,32.10520554,32.89016724,80.35899353,399.8509827,1799.660767,99.93869019
2,13:36:41,20230817,BNL19753,NO,8.601798608,106947.0979,277.9645008,2.059834503,34.44838333,36.21224213,434.4028931,422.9447632,37.35070038,39.93480682,72.63378143,500.1174622,1800.421753,99.63626862
3,13:38:03,20230817,BNL19753,NO,5.465825672,106687.6124,199.6070194,2.034225145,34.13324356,36.11624908,299.9683228,292.6349182,37.32839203,39.87413406,73.8050766,500.1142273,1800.071167,99.63392639
4,13:39:25,20230817,BNL19753,NO,4.334602673,108333.6713,170.9525591,2.029369722,34.11988449,36.09046555,250.0006714,244.1448059,37.26169586,39.83921432,73.79224396,500.101532,1799.751953,99.62970734
5,13:40:47,20230817,BNL19753,NO,2.729071692,109960.1843,125.3530902,1.980913248,34.29664993,35.9030304,175.047821,171.3184052,37.15680313,39.70847321,72.82923889,500.1060486,1800.162354,99.62932587
6,13:42:09,20230817,BNL19753,NO,-0.790930832,112989.4573,79.90980944,1.956566298,33.36695862,35.81662369,70.04749298,70.80570221,37.08417892,39.67105865,76.63654327,500.0924072,1800.472046,99.62704468
7,13:44:31,20230817,BNL19753,NO,-0.817771005,122728.1002,60.04059315,1.92366451,33.89020538,35.70966339,49.93920517,50.77471542,36.90087891,39.65372086,74.39227295,500.1369629,1800.595459,99.62516022
8,13:46:22,20230817,BNL19753,YES,9.739943055,129236.5494,284.9242059,1.966400076,34.31212997,35.85741425,434.8617554,421.8768311,36.7500267,39.70773315,72.75970459,500.1022949,1799.687866,99.62185669
9,13:47:56,20230817,BNL19753,YES,9.844474285,140120.7276,293.3975084,1.878848188,34.4114151,35.57532501,434.9812317,421.829834,36.61947632,39.6709938,72.28997803,500.1002197,1799.520142,99.61910248
10,13:49:18,20230817,BNL19753,NO,9.695033973,129155.6115,285.1999645,2.043885487,34.36698151,36.04769897,435.1054382,422.1225281,36.4830513,39.55691147,72.25952911,500.0910034,1800.556396,99.61782074
11,13:50:40,20230817,BNL19753,NO,11.09275613,127071.451,302.0442562,2.022624415,34.1496048,35.91883087,474.7535706,460.0110779,36.35306931,39.34766006,72.74972534,500.1045532,1799.692505,99.61405945
12,13:52:11,20230817,BNL19753,NO,14.94652027,124984.1428,437.43009,2.027124543,34.12299728,35.87138367,674.5122681,654.5670776,36.19391632,39.14819717,72.48605347,500.0891418,1800.294556,99.61092377
13,13:53:39,20230817,BNL19753,NO,16.12155203,122534.5336,537.3655262,2.028321165,34.14102936,35.81204987,799.7425537,778.0522461,36.04297638,38.94352341,72.03220367,500.0977173,1800.374268,99.60752106
14,13:55:24,20230817,BNL19753,NO,16.72336617,117271.8511,711.5764206,2.071778221,34.2366333,35.87639236,1000.145996,977.1932373,35.87727737,38.71853256,71.23402405,500.0888672,1801.078857,99.60522461
15,13:57:00,20230817,BNL19753,NO,19.01662904,111562.113,1048.867039,2.089905027,34.27959824,35.86092758,1400.008789,1373.292358,35.75453186,38.48649979,70.6368866,500.1202698,1801.080078,99.60371399
16,13:58:48,20230817,BNL19753,NO,19.20431078,106063.3406,1416.697238,2.119637288,34.31748581,35.88743973,1800.362671,1772.456909,35.63596344,38.27573395,70.10038757,500.0977783,1801.009521,99.60132599
17,14:00:18,20230817,BNL19753,YES,6.796505858,99585.86773,300.0101932,2.153460712,34.3209343,35.95333099,434.8893127,425.6180725,35.62864304,38.1527977,69.8611145,500.0924072,1800.070923,99.60031128
2,09:59:53,20230818,BNL19758,NO,13.30496782,154193.1698,266.8554532,1.185891754,30.6799202,32.098629,434.9512939,418.0805054,34.12947845,36.22692871,81.62890625,500.1578064,1799.700928,99.81285095
3,10:01:15,20230818,BNL19758,NO,8.438548109,154478.3422,193.258517,1.154161502,30.32775307,31.99709511,300.0954285,289.3569641,34.22503281,36.26993179,83.38796997,500.0873108,1798.73877,99.81095886
4,10:02:37,20230818,BNL19758,NO,6.860172059,161859.5017,166.4098892,1.130496879,30.29576874,31.94600296,250.1142578,241.3598785,34.27592468,36.36902618,83.7688446,500.1266479,1800.233154,99.81053162
5,10:03:59,20230818,BNL19758,NO,4.196990645,169523.8704,125.20253,1.110001533,30.28707314,31.90925217,174.9673004,169.5545044,34.32868576,36.47542191,84.05529022,500.1351318,1800.102295,99.80994415
6,10:05:21,20230818,BNL19758,NO,2.230777129,178933.9072,98.94711883,1.089903494,30.28291702,31.89499664,124.9252167,121.9680099,34.42012405,36.63797379,84.45091248,500.0971985,1799.734009,99.8110199
7,10:06:43,20230818,BNL19758,NO,0.058863877,190318.7745,68.02408051,1.067650335,30.29088402,31.89201927,70.00463867,69.76730347,34.55104065,36.85263062,84.90755463,500.1503601,1799.110962,99.81176758
8,10:08:05,20230818,BNL19758,NO,-0.555474217,202586.5552,54.43842905,1.042135721,30.29602051,31.87476349,50.15045929,50.69152069,34.67950058,37.06114578,85.36434174,500.098938,1799.210327,99.81352997
9,10:09:47,20230818,BNL19758,YES,14.86886269,220396.1933,295.092606,1.014749104,30.39186859,31.85222626,435.1080322,416.1861877,34.76636505,37.2740097,85.38652039,500.1358032,1799.099854,99.81593323
10,10:11:10,20230818,BNL19758,NO,14.67051627,229251.5697,300.965908,1.00581345,30.42082977,31.85763168,435.1204224,416.4062195,34.80083466,37.37862015,85.48298645,500.1563416,1799.282959,99.8144455
11,10:12:32,20230818,BNL19758,YES,14.76457344,230201.4264,300.3972904,1.00882961,30.43540192,31.89354324,434.9601135,416.1253052,34.84941101,37.44498444,85.56347656,500.1349487,1799.328979,99.81461334
12,10:13:54,20230818,BNL19758,NO,16.37821434,224065.135,322.5667088,1.019784869,30.45225334,31.93936729,474.8374329,453.9802856,34.89965057,37.4589386,85.51249695,500.0964966,1799.176392,99.8142395
13,10:15:42,20230818,BNL19758,NO,20.7997698,216887.5837,475.3808008,1.021682585,30.46387482,31.94191933,674.9972534,648.3695679,34.95980072,37.44732285,85.42797852,500.1526489,1798.940674,99.8128891
14,10:20:37,20230818,BNL19758,NO,19.76896432,179530.3556,577.8964614,0.9877548,30.14476585,31.77280426,800.0379028,774.7026367,35.31898117,37.33386612,86.73793793,500.1889954,1800.766479,99.8092804
15,10:22:26,20230818,BNL19758,NO,21.4521879,115125.1155,649.9300807,1.090946982,30.21863937,31.97831154,1000.366577,973.156189,35.39396286,36.85307312,85.25883484,500.1264954,1801.106689,99.80924988
16,10:24:22,20230818,BNL19758,NO,24.65613913,93528.00881,913.5795184,1.139325461,30.2566185,32.10975266,1400.293335,1368.938843,35.47847748,36.72596359,84.77787018,500.0966187,1800.608643,99.80680847
17,10:26:16,20230818,BNL19758,NO,25.49702557,70903.17674,1151.990183,1.159470087,30.1629715,32.12609863,1800.263062,1767.894531,35.59992599,36.56991577,84.86930847,500.1280212,1800.231689,99.80335236
18,10:27:46,20230818,BNL19758,YES,5.450371246,53151.94072,254.6911465,1.174443993,29.95743561,32.16982651,434.9521484,428.0843811,35.7987175,36.53981018,85.80453491,500.1499023,1799.440308,99.80158997
2,13:58:35,20230818,BNL19760,NO,12.31560236,144776.538,268.3992408,1.515462515,31.98185349,34.22168732,435.0640564,419.183136,36.63581467,39.17527771,81.63158417,500.1930847,1798.789917,99.39876556
3,13:59:57,20230818,BNL19760,NO,7.584854241,148322.8945,198.7136931,1.441336793,31.65334702,33.98596573,299.9411011,290.0969238,36.74103928,39.211586,83.24080658,500.1976013,1799.275146,99.3964386
4,14:01:19,20230818,BNL19760,NO,5.974734692,152472.4233,171.7324254,1.403255126,31.60422897,33.87627411,249.9670563,242.1777802,36.79916382,39.26790619,83.59095001,500.1895447,1799.076172,99.39391327
5,14:02:41,20230818,BNL19760,NO,3.756382319,158670.2659,127.0317223,1.378481077,31.73325157,33.84010696,175.1058807,170.1537933,36.89275742,39.41108704,83.28037262,500.1836853,1798.884277,99.3897934
6,14:04:03,20230818,BNL19760,NO,1.743789625,160737.3312,101.7659341,1.385069665,31.81854248,33.90189743,124.9864426,122.5679321,36.96923065,39.53081512,83.12646484,500.2217102,1799.7771,99.38504791
7,14:05:25,20230818,BNL19760,NO,-0.175723521,164448.2234,70.19470012,1.376471979,31.82357597,33.91162872,69.99578094,70.01690674,37.04682159,39.64828873,83.34568787,500.1797791,1799.719116,99.38024902
8,14:06:47,20230818,BNL19760,NO,-0.691282462,167397.7806,56.44621606,1.365230202,31.82447433,33.91122055,50.04040146,50.73106003,37.13757324,39.76159286,83.57666016,500.1500549,1800.225342,99.3767395
9,14:08:32,20230818,BNL19760,YES,12.69969379,174067.7719,287.8501822,1.345228283,31.83662796,33.88526535,435.0732422,418.6689758,37.20441055,39.88678741,83.77918243,500.1657104,1799.526123,99.37330627
10,14:09:54,20230818,BNL19760,YES,12.4948607,176779.6687,291.7787598,1.335073269,31.83122635,33.87763977,435.006073,418.839386,37.26663971,39.96766281,83.97177124,500.1847534,1799.756348,99.36976624
11,14:11:16,20230818,BNL19760,NO,12.71996014,177290.7992,289.7874707,1.33255724,31.83943558,33.89235306,435.0603333,418.62323,37.33562851,40.03899002,84.07804871,500.1881104,1799.13855,99.36449432
12,14:12:38,20230818,BNL19760,NO,14.30650865,174129.1422,309.4371732,1.340593328,31.84603691,33.92696762,474.8276978,456.3953552,37.38949585,40.06365585,84.09381866,500.2004395,1799.113647,99.35910797
13,14:14:07,20230818,BNL19760,NO,19.57403458,171784.3633,445.5756899,1.331887155,31.84005165,33.89234161,674.807312,649.5502319,37.42652893,40.0498848,84.08919525,500.1459656,1799.363159,99.35411072
14,14:15:38,20230818,BNL19760,NO,21.88680366,167968.1825,537.7274779,1.347319463,31.97097206,33.95224762,799.8980103,771.5541382,37.47743225,40.07577133,83.51734924,500.1665955,1798.776978,99.34868622
15,14:17:27,20230818,BNL19760,NO,24.04895737,157035.8907,693.0217919,1.376077881,32.0094223,34.04811096,1000.192078,968.8295288,37.58433914,40.07488632,83.33184814,500.1707153,1799.506104,99.34619904
16,14:19:18,20230818,BNL19760,NO,27.10942061,141935.9841,1017.701495,1.403072131,32.01938629,34.10018158,1400.224243,1364.424438,37.65325165,39.960495,83.04598236,500.1628723,1799.505249,99.34481812
17,14:21:13,20230818,BNL19760,NO,28.90745158,125439.6838,1341.701426,1.432999328,31.91436768,34.12783432,1800.230469,1761.713379,37.648983,39.74333572,83.08582306,500.204895,1799.220093,99.34314728
18,14:22:43,20230818,BNL19760,YES,8.537790055,114791.9905,292.0309595,1.449317315,31.8993969,34.15457153,434.9703064,423.869873,37.71553421,39.66125107,82.9815979,500.1809387,1799.411621,99.33961487
2,09:38:45,20230818,BNL19757,NO,8.456231298,99241.71061,275.0091346,1.479074445,29.81521988,32.23444748,434.9297485,424.0288696,31.96746445,33.68696213,79.70083618,500.0558472,1799.774536,99.73415375
3,09:40:07,20230818,BNL19757,NO,5.126625187,100228.448,203.0607824,1.424533655,29.32625198,32.03763962,299.9150391,293.2566223,32.02544022,33.69692993,82.00253296,500.0652161,1799.673706,99.73406982
4,09:41:29,20230818,BNL19757,NO,4.130674127,100635.5646,172.0256933,1.423755808,29.45414352,32.04473495,250.00914,244.628418,32.04716492,33.72429276,81.46503448,500.068512,1799.660767,99.73319244
5,09:42:51,20230818,BNL19757,NO,2.31460106,101103.6129,130.6578551,1.417683162,29.44633484,32.03781128,175.0500031,171.9741669,32.08878326,33.76627731,81.60345459,500.0454102,1799.031372,99.73349762
6,09:44:13,20230818,BNL19757,NO,-0.571429345,102003.1674,78.07603993,1.410473646,29.44632149,32.03093719,70.01928711,70.58195496,32.13696671,33.8201561,81.73311615,500.0627136,1798.592407,99.73275757
7,09:46:29,20230818,BNL19757,NO,-0.502207863,80909.89088,59.27469079,1.488246929,28.05524445,32.24383545,49.9335022,50.46193314,32.20178986,33.62122345,88.07634735,500.0822754,1798.717163,99.73270416
8,09:48:14,20230818,BNL19757,YES,8.855946962,90221.30265,254.6037517,1.388313955,27.86606216,31.913908,435.039978,423.7687683,32.25448227,33.72561646,89.32997131,500.052063,1799.531128,99.73280334
9,09:49:37,20230818,BNL19757,YES,8.753409291,98488.29463,269.6203561,1.351211659,27.97271919,31.82297134,435.0306091,423.8440552,32.2947998,33.85312271,89.11070251,500.0555115,1799.978882,99.73182678
10,09:52:00,20230818,BNL19757,YES,8.830693245,118613.6955,293.3064887,1.22269756,29.04555893,31.41868591,435.3075256,423.9721985,32.37985229,34.06535339,84.25540924,500.0619202,1799.537964,99.73490143
11,09:53:22,20230818,BNL19757,NO,9.773336711,110031.9342,306.8128804,1.322707686,29.58108139,31.82267761,474.6416016,462.1029968,32.43978882,34.137043,81.8624115,500.060791,1799.089966,99.73503113
12,09:54:55,20230818,BNL19757,NO,13.39034558,106478.2422,437.2297933,1.370827445,29.60378265,32.02754974,674.6130981,657.3862915,32.50278091,34.20744324,81.9246521,500.0597839,1799.928833,99.7358017
13,09:57:17,20230818,BNL19757,NO,14.32612063,73251.97058,445.8321511,1.543729936,28.39611053,32.56662369,799.7307129,781.4606323,32.61865234,33.9554863,87.20934296,500.0775757,1799.52771,99.73795319
14,09:59:39,20230818,BNL19757,NO,16.19130188,72062.24278,594.9162337,1.320035975,27.23151398,31.69902992,1000.100952,979.5339966,32.707901,33.83166122,93.00428772,500.0492249,1799.687012,99.73805237
15,10:02:02,20230818,BNL19757,NO,15.91341252,104619.5285,1101.177722,1.283041351,27.90311241,31.76599884,1400.030273,1378.697754,32.81422806,34.3821373,90.87582397,500.058075,1799.592041,99.73670959
16,10:03:47,20230818,BNL19757,NO,15.7310562,85731.41941,1441.592469,1.341338792,28.16739655,31.9156208,1800.109131,1778.743164,32.84798431,34.20031738,89.01251221,500.051239,1799.564819,99.73551941
