MACHINE,Cultivar,Rep,Date,"Temp from ""termometer""",Tleaf,Photo,Ci,CO2S,Cc,Tleaf Mean ,Cond,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,TotalCV,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo,,,,
AINS,548378,,07_23_2015,,23.7462101,20.76036442,227.1580064,288.6338806,515.9941049,,0.62111752,21,21,0,0,747.9182129,1310.102417,1010.958862,#DIV/0!,0.429114699,0.228336007,-1,0.87,0.92,10.03989124,0.875019946,0.014209726,0.532109498,1.751665348,-1,1750.042236,0.5,174.8279598,7.026888753,1.167874477,23.7462101,2,4.644859791,1,9.289719582,21.95821953,23.7462101,20.64996338,300.0487671,288.6338806,14.5179348,17.97446632,54.37268829,67.31811523,399.2779541,1750.098511,1.10165906,99.12641144,6.588508129,-0.139880329,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.113233455,1.996389771,0.007026889,296.8962101,295.1082195,280.0157555,-0.199391787,2.949618821,29.7561344,11.78166808,22.85221481,2.794598238,0.582191749,1.781744344,1.012853894,0.367177707,22.517358,0.787010887,61.97994096,285.6169443,0.045050764,0,1531.371104,562.1842041,0.228336007,#DIV/0!,,,,
AINS,548378,,07_23_2015,,23.99388885,15.08871971,169.0742806,216.7203217,384.9639024,,0.578242974,22,22,0,0,742.3388672,1265.354858,992.6625366,#DIV/0!,0.413335427,0.215506599,-1,0.87,0.92,10.03989124,0.875019946,0.010507702,0.521384291,1.704551539,-1,1749.923218,0.5,164.9937613,6.528523859,1.159833856,23.99388885,2,4.644859791,1,9.289719582,21.98628235,23.99388885,20.65771484,224.9872437,216.7203217,15.29297733,18.50271606,57.17534637,69.17549133,399.2679138,1749.829712,1.066827893,99.12281799,6.14368391,-0.1403936,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.114063039,1.996339569,0.006528524,297.1438889,295.1362823,279.9727476,-0.121589113,2.993875213,30.20369349,11.70097743,22.9900856,2.818030114,0.544359086,1.834041357,0.983988757,0.343114643,16.75911915,0.780149639,62.61954559,214.5275998,0.044043227,0,1531.135899,523.0159912,0.215506599,#DIV/0!,,,,
AINS,548378,,07_23_2015,,24.05447006,8.982233527,116.9286012,144.9708099,269.8659192,,0.589749891,23,23,0,0,738.5205078,1209.441406,984.2542114,#DIV/0!,0.389370577,0.186191074,-1,0.87,0.92,10.03989124,0.875019946,0.006522729,0.478184756,1.637654464,-1,1748.739746,0.5,142.45313,6.270019701,1.092909898,24.05447006,2,4.644859791,1,9.289719582,21.97386932,24.05447006,20.64815712,149.925354,144.9708099,16.20850754,19.28860664,60.64212036,72.16592407,399.2780457,1748.96228,1.312826872,99.11956024,5.507430553,-0.146852925,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,0.13618587,1.996390228,0.00627002,297.2044701,295.1238693,279.8339586,-0.079841027,3.004788106,30.31478448,11.02617784,23.01416969,2.82214092,0.554545072,1.911878208,0.910262712,0.349590535,11.58991153,0.806566517,64.92912905,143.6654944,0.040594897,0,1530.376879,470.9208984,0.186191074,#DIV/0!,,,,
AINS,548378,,07_23_2015,,24.17222786,4.458212746,83.47656111,97.4099884,197.5458709,,0.608821322,24,24,0,0,741.2421875,1189.172119,986.77771,#DIV/0!,0.376673759,0.170197742,-1,0.87,0.92,10.03989124,0.875019946,0.003567463,0.451843904,1.604296327,-1,1748.517456,0.5,130.2002214,6.213075676,1.050623188,24.17222786,2,4.644859791,1,9.289719582,22.01147652,24.17222786,20.65350914,99.9463501,97.4099884,16.88002586,19.93023872,63.00984192,74.39569092,399.2670593,1748.529663,1.076681972,99.11958313,5.094558239,-0.150469735,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.128288269,1.996335297,0.006213076,297.3222279,295.1614765,279.7647398,-0.073735622,3.026100142,30.52979085,10.59955213,23.09185219,2.835435969,0.571375056,1.975476954,0.859959015,0.360294962,8.274161938,0.856961,66.57334182,96.76211231,0.030672968,0,1529.998331,447.9299316,0.170197742,#DIV/0!,,,,
AINS,548378,,07_23_2015,,24.20781517,-0.500367533,50.66730877,50.15188217,127.9191908,,0.62409594,25,25,0,0,746.7331543,1167.851807,997.0901489,#DIV/0!,0.360592543,0.146218601,-1,0.87,0.92,10.03989124,0.875019946,0.000326646,0.405495356,1.563947978,-1,1748.032471,0.5,111.8253015,6.154705672,1.016637503,24.20781517,2,4.644859791,1,9.289719582,22.01758957,24.20781517,20.65079498,50.0558548,50.15188217,17.31724739,20.33763313,64.62010956,75.89081573,399.2558594,1748.058105,1.142248631,99.12310028,4.640722275,-0.155597165,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.122478724,1.996279297,0.006154706,297.3578152,295.1675896,279.6892906,-0.065083962,3.032566752,30.59394574,10.25631261,23.11270237,2.839013707,0.584807763,2.015929249,0.823084459,0.368842646,5.022300728,1.010277313,67.76553702,50.22459655,-0.006751209,0,1529.585708,421.1186523,0.146218601,#DIV/0!,,,,
AINS,548378,,07_23_2015,,24.31151009,24.5715087,315.060635,386.62854,726.2228158,,0.630723002,26,26,0,0,727.7893066,1252.055298,974.5083008,#DIV/0!,0.41872431,0.221673114,-1,0.87,0.92,10.03989124,0.875019946,0.016703965,0.529401109,1.720354073,-1,1750.786377,0.5,169.798613,5.959021595,0.974272921,24.31151009,2,4.644859791,1,9.289719582,22.06452179,24.31151009,20.64806557,400.0913696,386.62854,18.03214836,20.95467567,67.0991745,77.97415161,399.2539063,1749.519653,0.976755202,99.12848663,6.982603073,-0.157239586,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.103740856,1.996269531,0.005959022,297.4615101,295.2145218,279.9231383,-0.032259469,3.051478208,30.78306057,9.828384894,23.18801594,2.85196988,0.590622825,2.077205287,0.774764592,0.372544078,31.23148395,0.814892338,69.30804925,383.0577609,0.044458134,0,1530.864592,524.2659912,0.221673114,#DIV/0!,,,,
AINS,548378,,07_23_2015,,24.87228584,26.78943022,488.3840061,585.1882935,1153.98644,,0.512623902,27,27,0,0,718.5773926,1222.84021,972.4222412,#DIV/0!,0.412370164,0.204783885,-1,0.87,0.92,10.03989124,0.875019946,0.018128485,0.496602089,1.701751576,-1,1751.957275,0.5,156.9665979,5.265336091,1.045796966,24.87228584,2,4.644859791,1,9.289719582,22.16584206,24.87228584,20.71280289,600.1513672,585.1882935,18.70231628,21.28373909,69.16216278,78.70839691,399.2581177,1751.863159,0.580915034,99.12498474,7.802775383,-0.145668849,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,0.049679458,1.996290588,0.005265336,298.0222858,295.3158421,280.2980992,0.070534625,3.155547279,31.83402537,10.55028628,23.51906395,2.909535294,0.485815694,2.109750313,0.799784982,0.305934691,48.41105715,0.834575831,67.73470148,581.2952017,0.031216051,0,1532.915206,504.2628174,0.204783885,#DIV/0!,,,,
AINS,548378,,07_23_2015,,25.28607178,28.7215342,639.2347596,783.9945068,1526.283063,,0.360908576,28,28,0,0,716.6669922,1216.581055,964.5340576,#DIV/0!,0.410917185,0.207176494,-1,0.87,0.92,10.03989124,0.875019946,0.01938841,0.50418065,1.697554189,-1,1751.848145,0.5,158.7906377,4.047635675,1.12370676,25.28607178,2,4.644859791,1,9.289719582,22.18856239,25.28607178,20.74506187,799.9711914,783.9945068,19.30887413,21.29323196,71.3036499,78.63147736,399.2675476,1751.907104,0.791602433,99.12103271,8.194331169,-0.138015896,0.75,-1.355140209,7.355140209,1,0,0.159999996,111115,0.058874518,1.996337738,0.004047636,298.4360718,295.3385624,280.3051305,0.267284988,3.234313902,32.62994557,11.3367136,23.73731709,2.948040473,0.347411527,2.110607142,0.837433331,0.21830579,63.36160952,0.815356172,65.62934065,779.820638,0.024171909,0,1532.953659,499.9140625,0.207176494,#DIV/0!,,,,
AINS,548378,,07_23_2015,,25.48369598,31.1013569,790.0563248,982.9086914,1897.38742,,0.290293246,29,29,0,0,714.3337402,1208.648926,958.0044556,#DIV/0!,0.408981612,0.207375744,-1,0.87,0.92,10.03989124,0.875019946,0.020947777,0.507053956,1.691994733,-1,1751.281128,0.5,158.8919086,3.357832834,1.150188808,25.48369598,2,4.644859791,1,9.289719582,22.1874752,25.48369598,20.77026558,1000.142212,982.9086914,19.76557159,21.41165543,72.99501038,79.07406616,399.2428589,1751.328003,1.092992663,99.12107849,8.476084709,-0.12959972,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.04731499,1.996214294,0.003357833,298.633696,295.3374752,280.2124742,0.379360058,3.272535186,33.01553248,11.60387705,23.83558559,2.965522424,0.28149679,2.122346378,0.843176046,0.176705205,78.31123499,0.80379422,64.96486192,978.3889821,0.020651248,0,1532.446934,494.3151855,0.207375744,#DIV/0!,,,,
MACHINE,Cultivar,Rep,Date,"Temp from ""termometer""",Tleaf,Photo,Ci,CO2S,Cc,Tleaf Mean ,Cond,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,TotalCV,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo,,,,
USDA,548378,2,07_25_2015,24.7,25.16793251,25.94491556,290.9257546,385.5313416,662.4520976,25.79617729,0.499150795,31,31,108.4000015,651,345.7561035,610.250061,482.2792664,0.833486941,0.433418978,0.209702223,-1,0.87,0.92,7.853507042,0.873926754,0.017604254,0.483832583,0.133499603,0.066775805,1751.349976,0.5,160.4800367,6.714313116,1.367244635,25.16793251,2,4.644859791,1,9.289719582,21.81297112,25.16793251,19.70347595,399.8183594,385.5313416,15.3333807,18.63266563,57.85712051,70.3062439,399.4324646,1751.395264,2.326488972,98.98784637,15.89529705,-1.211625099,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.045104921,1.997162323,0.006714313,298.3179325,294.9629711,280.2232359,-0.214308008,3.211652078,32.44491315,13.81224752,23.49045181,2.904520172,0.473698265,1.844407443,1.060112728,0.298247586,28.7981139,0.754609868,58.54058145,381.7609763,0.039784853,542.5999985,1530.591177,264.4939575,0.254998066,0.075101252,,,,
USDA,548378,,07_25_2015,,25.40034676,21.05997859,204.7983936,288.3664551,459.3460375,,0.451158752,32,32,108.4000015,651,346.3183594,589.3171997,467.8485718,0.833486941,0.412339637,0.206117568,-1,0.87,0.92,7.853507042,0.873926754,0.01441083,0.499873282,0.202450007,0.104668251,1751.560425,0.5,157.7557408,6.339834953,1.420991968,25.40034676,2,4.644859791,1,9.289719582,21.86006927,25.40034676,19.76097298,299.8267212,288.3664551,15.42665386,18.54219246,58.03948212,69.7610321,399.4353027,1751.624634,2.307791233,98.9837265,14.62378693,-1.193843722,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.039128527,1.997176514,0.006339835,298.5503468,295.0100693,280.2599351,-0.156693433,3.256367275,32.89800647,14.35581401,23.63020802,2.929088497,0.430262872,1.835375307,1.09371319,0.270716708,20.27170818,0.710201863,57.28514032,285.3059783,0.042285263,542.5999985,1530.79163,242.9988403,0.25257701,0.11368006,,,,
USDA,548378,,07_25_2015,,25.48269844,15.49691114,153.0567187,216.3093262,343.8995189,,0.437985937,33,33,108.4000015,651,344.782959,563.7561646,459.2704163,0.833486941,0.38841829,0.185338547,-1,0.87,0.92,7.853507042,0.873926754,0.010781165,0.477162254,0.284908492,0.154754557,1750.768188,0.5,141.7879878,6.205543033,1.430526992,25.48269844,2,4.644859791,1,9.289719582,21.8857708,25.48269844,19.77994728,224.7411957,216.3093262,15.55896473,18.60843086,58.44177246,69.89601898,399.4186096,1750.902344,1.562382221,98.97740936,13.5217638,-1.205341935,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.071805328,1.997093048,0.006205543,298.6326984,295.0357708,280.1443687,-0.136120231,3.272341271,33.06149647,14.45306561,23.68423462,2.938634653,0.4182658,1.841814279,1.096820374,0.263119107,15.1491575,0.707582615,57.14543232,214.0572851,0.04137106,542.5999985,1530.160401,218.9732056,0.229459392,0.160788492,,,,
USDA,548378,,07_25_2015,,25.58122826,9.449054363,106.0035727,144.7525177,241.3862958,,0.439462678,34,34,108.4000015,651,345.473877,541.0640869,454.7122192,0.833486941,0.361491762,0.159596376,-1,0.87,0.92,7.853507042,0.873926754,0.006829424,0.441493813,0.359824921,0.203184643,1750.752563,0.5,122.0935823,6.217765691,1.428350689,25.58122826,2,4.644859791,1,9.289719582,21.96962357,25.58122826,19.86344337,149.9344482,144.7525177,15.77091503,18.82562447,58.93179703,70.34645081,399.4299622,1750.724731,2.324809313,98.97109222,12.35335827,-1.21551919,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.058255263,1.997149811,0.006217766,298.7312283,295.1196236,280.1159508,-0.139192764,3.291543304,33.25762331,14.43199885,23.77542591,2.954809299,0.419612352,1.863192615,1.091616684,0.26397172,10.49128937,0.732309008,57.45768256,143.3793629,0.037866033,542.5999985,1530.005181,195.59021,0.199581779,0.202609498,,,,
USDA,548378,,07_25_2015,,25.65544319,4.783567122,77.28811652,97.18601227,181.2613735,,0.446186636,35,35,108.4000015,651,348.0505371,530.1791382,453.7478638,0.833486941,0.34352276,0.144161226,-1,0.87,0.92,7.853507042,0.873926754,0.003780813,0.419655529,0.398815237,0.227886865,1750.322021,0.5,110.2583431,6.260013819,1.416965407,25.65544319,2,4.644859791,1,9.289719582,22.04866409,25.65544319,19.9395752,99.88581085,97.18601227,16.01416588,19.08877754,59.54888916,70.98187256,399.4337158,1750.393066,2.369882107,98.9642334,11.60305786,-1.229836226,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.103358679,1.997168579,0.006260014,298.8054432,295.1986641,280.0628844,-0.146753773,3.306071643,33.4067322,14.31795466,23.85205364,2.968460938,0.425738358,1.889106236,1.079354702,0.267851054,7.648759202,0.795259675,58.00237437,96.49085505,0.028754875,542.5999985,1529.71533,182.1286011,0.181211605,0.222670221,,,,
USDA,548378,,07_25_2015,,25.65646744,0.274771826,47.53763276,49.65992737,118.1571523,,0.45426271,36,36,108.4000015,651,354.1757813,518.270813,457.3646851,0.833486941,0.316620245,0.117517959,-1,0.87,0.92,7.853507042,0.873926754,0.000833424,0.371163754,0.447164276,0.256100061,1750.162109,0.5,89.8726515,6.246303895,1.38957013,25.65646744,2,4.644859791,1,9.289719582,22.06979179,25.65646744,19.96429062,49.95283127,49.65992737,16.30200005,19.3690834,60.53662872,71.92608643,399.4230347,1750.215942,2.414567471,98.95679474,10.76566887,-1.250647187,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.093482554,1.997115173,0.006246304,298.8064674,295.2197918,280.0345445,-0.143561915,3.306272541,33.41127357,14.04219017,23.86312962,2.970438737,0.433085064,1.916702411,1.053736326,0.27250438,4.704171768,0.957263437,58.84496341,49.619997,0.003258553,542.5999985,1529.560536,164.0950317,0.148598354,0.244617006,,,,
USDA,548378,,07_25_2015,,25.55289078,24.36993032,291.7949148,386.5733032,668.5624613,,0.465895279,37,37,108.4000015,651,329.8520508,546.760498,449.1942749,0.833486941,0.396715652,0.17844417,-1,0.87,0.92,7.853507042,0.873926754,0.016590279,0.449803705,0.32458405,0.190649292,1749.897339,0.5,136.4457374,6.166987657,1.339203158,25.55289078,2,4.644859791,1,9.289719582,22.08975029,25.55289078,19.98017502,399.9693298,386.5733032,16.64611244,19.67325211,61.73950195,72.96698761,399.4307251,1749.808594,3.198263884,98.95707703,15.59862804,-1.264169335,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.063495658,1.997153625,0.006166988,298.7028908,295.2397503,279.9693687,-0.12421007,3.286010682,33.20642425,13.53317214,23.82132053,2.962979061,0.443645691,1.946807524,1.016171537,0.279195236,28.87517186,0.754824279,60.13767205,383.0318179,0.038261857,542.5999985,1529.204544,216.9084473,0.222570747,0.192111136,,,,
USDA,548378,,07_25_2015,,26.0281105,26.18551746,464.5750554,585.0077515,1095.973845,,0.401601965,38,38,108.4000015,651,325.6889648,536.093811,448.1650391,0.833486941,0.392477663,0.16401751,-1,0.87,0.92,7.853507042,0.873926754,0.017792918,0.417902789,0.353219462,0.214339704,1748.220337,0.5,125.2943309,5.648377108,1.412681565,26.0281105,2,4.644859791,1,9.289719582,22.29504967,26.0281105,20.19109154,599.7741089,585.0077515,17.10791016,19.87997627,62.6616745,72.81501007,399.4195862,1748.297729,2.697878599,98.95352173,17.35919952,-1.261619925,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,0.035947081,1.997097931,0.005648377,299.1781105,295.4450497,279.7276305,-0.046522066,3.379875229,34.15618939,14.27621312,24.16158009,3.024167668,0.384959845,1.967193664,1.056974004,0.242041723,45.97133784,0.794134871,58.82264543,581.2024215,0.026501979,542.5999985,1527.884159,210.4048462,0.205588133,0.211769608,,,,
USDA,548378,,07_25_2015,,26.52253532,27.45814875,624.5988801,784.1705933,1492.851828,,0.318403521,39,39,108.4000015,651,325.6289063,529.6790771,444.1841125,0.833486941,0.385233587,0.161408989,-1,0.87,0.92,7.853507042,0.873926754,0.018631325,0.418989919,0.372869395,0.229046092,1747.859253,0.5,123.2761934,4.814982835,1.504928698,26.52253532,2,4.644859791,1,9.289719582,22.41412354,26.52253532,20.29800797,799.8102417,784.1705933,17.59813499,19.96099854,63.98789978,72.57941437,399.4196777,1747.784424,2.663660049,98.94704437,18.52869987,-1.261114955,1,-1.355140209,7.355140209,1,0,0.159999996,111115,0.033893399,1.997098389,0.004814983,299.6725353,295.5641235,279.6455016,0.082412121,3.480010506,35.17043412,15.20943559,24.46832943,3.080274137,0.307851949,1.975081808,1.105192329,0.193328432,61.8022131,0.79650893,57.00290117,780.180322,0.020061954,542.5999985,1527.435567,204.0501709,0.202941398,0.223591823,,,,
USDA,548378,,07_25_2015,,26.91411972,29.45605062,774.8422794,982.8205566,1863.465572,,0.260764846,40,40,108.4000015,651,323.421875,529.1743164,439.388855,0.833486941,0.38881789,0.16967086,-1,0.87,0.92,7.853507042,0.873926754,0.019893391,0.436376166,0.371898104,0.230218436,1751.650146,0.5,129.8672578,4.146719729,1.572200589,26.91411972,2,4.644859791,1,9.289719582,22.49472618,26.91411972,20.37236404,999.6107178,982.8205566,18.06733513,20.10197258,65.37010956,72.73170471,399.4188232,1751.821045,2.626811266,98.94281006,19.15330887,-1.265377402,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,0.044292752,1.997094116,0.00414672,300.0641197,295.6447262,280.2913609,0.188086722,3.561146244,35.99196588,15.88999331,24.70442295,3.124074766,0.253644966,1.988945655,1.135129111,0.159152766,76.66507247,0.788386317,55.81752186,978.5399464,0.016802214,542.5999985,1530.963279,205.7524414,0.213381517,0.224522086,,,,
MACHINE,Cultivar,Rep,Date,"Temp from ""termometer""",Tleaf,Photo,Ci,CO2S,Cc,Tleaf Mean ,Cond,FCnt,DCnt,Fo,Fm,Fo',Fm',Fs,Fv/Fm,Fv'/Fm',PhiPS2,Adark,RedAbs,BlueAbs,%Blue,LeafAbs,PhiCO2,qP,qN,NPQ,ParIn@Fs,PS2/1,ETR,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,TotalCV,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,Fv,PARabs,Fv',qP_Fo,qN_Fo,,,,
CHEESE,548402,1,07_23_2015,27.4,27.64602089,21.52838917,287.464138,388.0295715,664.8393722,27.6862154,0.393749092,38,38,0,0,680.3662109,1222.369385,938.6365967,#DIV/0!,0.443403754,0.23211706,-1,0.87,0.92,9.885667801,0.874942834,0.014697494,0.523489164,1.796634467,-1,1751.891357,0.5,177.8950707,6.967789893,1.775343354,27.64602089,2,4.644859791,1,9.289719582,26.61574936,27.64602089,25.63811302,400.1671143,388.0295715,16.17858696,19.60025597,45.8075676,55.49558258,399.2916565,1751.891357,13.79105186,99.07463837,-5.36108923,0.128375679,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.996458282,0.00696779,300.7960209,299.7657494,280.3026109,-0.155695933,3.717231626,37.51950739,17.91925142,27.13088512,3.606765923,0.377738471,1.941888272,1.664877651,0.237474622,28.48040552,0.740830491,52.83516135,384.9010244,0.029551907,0,1532.804789,542.0031738,0.23211706,#DIV/0!,,,,,
CHEESE,548402,,07_23_2015,,27.71058083,16.22248167,214.8165015,290.6362305,496.4850495,,0.393325146,39,39,0,0,672.184082,1166.9375,911.1483765,#DIV/0!,0.423975935,0.219196935,-1,0.87,0.92,9.885667801,0.874942834,0.011237412,0.517003247,1.736038581,-1,1751.65979,0.5,167.9708504,6.980165822,1.780229193,27.71058083,2,4.644859791,1,9.289719582,26.64000511,27.71058083,25.63896179,299.7772522,290.6362305,16.26444817,19.69159317,45.98764801,55.67788696,399.3245239,1751.65979,19.81145668,99.08049011,-3.772350311,0.130052522,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.99662262,0.006980166,300.8605808,299.7900051,280.2655601,-0.159917615,3.731281896,37.65909809,17.96750492,27.17529297,3.616174539,0.377348284,1.951052702,1.665121836,0.23722788,21.28412425,0.739124992,52.8757868,288.2787481,0.029755106,0,1532.602181,494.753418,0.219196935,#DIV/0!,,,,,
CHEESE,548402,,07_23_2015,,27.65459824,11.97691295,163.5311379,218.2185211,378.8855625,,0.404402588,40,40,0,0,663.8808594,1126.622437,897.8395996,#DIV/0!,0.410733501,0.203069662,-1,0.87,0.92,9.885667801,0.874942834,0.008464935,0.49440735,1.697025032,-1,1752.137085,0.5,155.6549046,7.065917252,1.754725281,27.65459824,2,4.644859791,1,9.289719582,26.63393402,27.65459824,25.63755608,224.9894714,218.2185211,16.35724258,19.82606697,46.26642227,56.07798386,399.3184509,1752.137085,14.73176289,99.08018494,-2.753592014,0.127609298,1,-1.355140209,7.355140209,1,0,0.159999996,111115,1.996592255,0.007065917,300.8045982,299.783934,280.3419273,-0.172374043,3.719095663,37.53622044,17.71015347,27.14426613,3.609598682,0.387532422,1.964370382,1.6452283,0.243668977,16.20269539,0.749391652,53.45167265,216.478013,0.029572797,0,1533.019786,462.7415771,0.203069662,#DIV/0!,,,,,
CHEESE,548402,,07_23_2015,,27.60130119,6.767604411,115.8310993,145.9074097,272.6587373,,0.427039911,41,41,0,0,659.5270996,1072.459717,893.0574951,#DIV/0!,0.385033219,0.167281082,-1,0.87,0.92,9.885667801,0.874942834,0.005067102,0.43445883,1.626104094,-1,1752.055054,0.5,128.2166011,7.303178389,1.721372766,27.60130119,2,4.644859791,1,9.289719582,26.63949394,27.60130119,25.63722992,149.8305511,145.9074097,16.46213341,20.04650116,46.5465126,56.68127441,399.3326416,1752.055054,15.54972553,99.07731628,-1.754046679,0.136217356,0.666666687,-1.355140209,7.355140209,1,0,0.159999996,111115,1.996663208,0.007303178,300.7513012,299.7894939,280.3288023,-0.211452548,3.707526302,37.42053621,17.37403505,27.12039757,3.604547064,0.408272019,1.986153536,1.618393528,0.256792334,11.47623446,0.793867149,54.29818615,144.9239283,0.025355968,0,1532.948014,412.9326172,0.167281082,#DIV/0!,,,,,
